"year","state_fips","acs_poverty_status_in_poverty_male_estimate","acs_poverty_status_in_poverty_male_under_5_estimate","acs_poverty_status_in_poverty_male_5_estimate","acs_poverty_status_in_poverty_male_6_11_estimate","acs_poverty_status_in_poverty_male_12_14_estimate","acs_poverty_status_in_poverty_male_15_estimate","acs_poverty_status_in_poverty_male_16_17_estimate","acs_poverty_status_in_poverty_male_18_24_estimate","acs_poverty_status_in_poverty_male_25_34_estimate","acs_poverty_status_in_poverty_male_35_44_estimate","acs_poverty_status_in_poverty_male_45_54_estimate","acs_poverty_status_in_poverty_male_55_64_estimate","acs_poverty_status_in_poverty_male_65_74_estimate","acs_poverty_status_in_poverty_male_75_plus_estimate","acs_poverty_status_not_in_poverty_male_estimate","acs_poverty_status_not_in_poverty_male_under_5_estimate","acs_poverty_status_not_in_poverty_male_5_estimate","acs_poverty_status_not_in_poverty_male_6_11_estimate","acs_poverty_status_not_in_poverty_male_12_14_estimate","acs_poverty_status_not_in_poverty_male_15_estimate","acs_poverty_status_not_in_poverty_male_16_17_estimate","acs_poverty_status_not_in_poverty_male_18_24_estimate","acs_poverty_status_not_in_poverty_male_25_34_estimate","acs_poverty_status_not_in_poverty_male_35_44_estimate","acs_poverty_status_not_in_poverty_male_45_54_estimate","acs_poverty_status_not_in_poverty_male_55_64_estimate","acs_poverty_status_not_in_poverty_male_65_74_estimate","acs_poverty_status_not_in_poverty_male_75_plus_estimate","acs_poverty_status_in_poverty_male_moe","acs_poverty_status_in_poverty_male_under_5_moe","acs_poverty_status_in_poverty_male_5_moe","acs_poverty_status_in_poverty_male_6_11_moe","acs_poverty_status_in_poverty_male_12_14_moe","acs_poverty_status_in_poverty_male_15_moe","acs_poverty_status_in_poverty_male_16_17_moe","acs_poverty_status_in_poverty_male_18_24_moe","acs_poverty_status_in_poverty_male_25_34_moe","acs_poverty_status_in_poverty_male_35_44_moe","acs_poverty_status_in_poverty_male_45_54_moe","acs_poverty_status_in_poverty_male_55_64_moe","acs_poverty_status_in_poverty_male_65_74_moe","acs_poverty_status_in_poverty_male_75_plus_moe","acs_poverty_status_not_in_poverty_male_moe","acs_poverty_status_not_in_poverty_male_under_5_moe","acs_poverty_status_not_in_poverty_male_5_moe","acs_poverty_status_not_in_poverty_male_6_11_moe","acs_poverty_status_not_in_poverty_male_12_14_moe","acs_poverty_status_not_in_poverty_male_15_moe","acs_poverty_status_not_in_poverty_male_16_17_moe","acs_poverty_status_not_in_poverty_male_18_24_moe","acs_poverty_status_not_in_poverty_male_25_34_moe","acs_poverty_status_not_in_poverty_male_35_44_moe","acs_poverty_status_not_in_poverty_male_45_54_moe","acs_poverty_status_not_in_poverty_male_55_64_moe","acs_poverty_status_not_in_poverty_male_65_74_moe","acs_poverty_status_not_in_poverty_male_75_plus_moe"
2016,"40",275531,34272,6622,37861,15793,4567,9438,40626,33909,25188,26354,24355,10061,6485,1572345,98393,20639,122402,63045,21786,42712,137234,224409,204060,211303,201148,138207,87007,4300,1162,466,1266,798,384,601,1400,1126,889,1006,781,524,356,4435,1210,827,1675,1158,622,809,1396,1409,1078,1007,779,652,491
2016,"41",284500,27321,4961,29239,12760,4491,8146,47573,42289,31081,29762,28947,11583,6347,1641764,89335,18390,117657,57897,20665,41715,125163,227773,226372,222005,228592,165934,100266,4597,1247,563,1402,741,607,603,1596,1422,1273,1038,1150,639,452,4654,1297,896,1707,1651,760,818,1659,1588,1439,1180,1115,738,612
2016,"42",730029,78171,15585,85588,39306,13217,25232,112150,89083,67870,78257,71513,30821,23236,5293998,282691,58109,363560,193047,67525,137019,418001,705870,662675,792967,774600,498544,339390,7424,2096,935,2233,1377,768,1061,2839,2094,2077,1843,1620,787,1015,7888,2066,1406,2997,2163,1178,1418,2716,2346,2174,2051,1713,970,1190
2016,"44",62161,6804,1355,6930,3288,1141,2220,9758,7034,5744,6542,6431,2579,2335,429965,20834,4624,29237,14684,4830,11418,37228,60991,55258,66125,61131,38768,24837,2155,542,291,657,441,234,314,787,714,504,551,541,312,266,2210,587,434,989,758,415,447,933,816,574,595,594,359,372
2016,"45",349648,43461,8203,47071,20282,6428,11812,48647,39478,30291,35426,35510,14810,8229,1909981,102521,22094,138313,69903,23740,49424,160061,254680,252593,271807,257733,200413,106699,5446,1441,623,1672,1219,692,808,1654,1352,1276,1391,986,883,556,5392,1476,1104,2050,1850,1009,1376,1540,1562,1601,1487,1116,1010,696
2016,"46",52585,6623,1303,6167,2529,850,1705,9729,6260,4164,4630,4366,2331,1928,360231,23501,4779,29857,14072,4909,9160,28175,49849,44531,48388,51073,31287,20650,1459,500,214,430,288,165,229,754,520,503,499,383,314,226,1412,503,363,706,570,311,347,711,612,478,576,397,346,285
2016,"47",490536,59439,12598,63269,29340,9153,16871,63197,59340,48436,50690,46919,19809,11475,2608318,141844,29410,185912,99214,33891,68856,220872,350968,355724,379724,349622,251454,140827,6755,1570,807,1948,1281,609,844,1988,1852,1491,1819,1456,973,685,7125,1851,1117,2542,1781,1171,1292,2196,1978,1604,2000,1445,1051,872
2016,"48",1966846,257449,50761,299278,130217,41309,76387,266969,225690,192461,164340,142804,71739,47442,10998037,736456,150111,915166,465562,158218,313318,1027779,1674921,1561353,1511090,1264023,771668,448372,16292,4557,1979,5755,3079,1661,2394,4287,3780,3422,3177,2599,1692,1568,16922,4752,2526,6558,5218,2481,3089,4336,4051,3787,3473,2851,1781,1611
2016,"49",157382,19834,3925,21304,8739,2993,5792,32709,21051,15228,10383,8745,3747,2932,1297091,109142,22550,134163,67835,20535,41379,128978,197893,178676,141965,126074,77968,49933,3975,1114,438,1263,795,361,565,1476,1020,780,717,639,381,314,4056,1125,1048,1789,1317,827,852,1521,1058,901,784,688,428,369
2016,"50",31441,2633,561,3259,1162,544,994,5719,3786,2803,3765,3584,1588,1043,264610,12902,2739,17200,9227,3325,6740,20262,31625,32419,40779,42876,28451,16065,1439,337,134,412,218,143,194,529,399,318,351,338,220,150,1505,393,251,540,472,261,317,553,455,435,379,364,269,203
2016,"51",403763,42332,8808,47740,21578,6962,13470,68195,49998,36693,42171,37318,16635,11863,3525652,215287,43099,268189,133929,45943,91731,283478,505402,490174,525899,456813,296527,169181,6325,1682,823,1864,943,508,866,2109,1676,1479,1416,1412,920,706,6473,1918,1103,2627,2041,1206,1349,2197,2144,1752,1539,1540,1083,803
2016,"53",405479,40561,7889,44149,19655,6898,14428,66319,54628,40488,44171,38147,16780,11366,3045997,184000,37914,223190,113401,38087,77326,250264,454167,419434,427648,404911,263653,152002,6749,1742,750,1652,893,562,771,2564,1897,1439,1703,1186,771,625,6790,1893,1344,2417,1875,1134,1167,2624,2030,1437,1802,1256,1009,747
2016,"54",143086,14585,2689,15930,6658,2568,4375,20368,17132,15889,16732,16193,6188,3779,738251,36525,7520,47260,25245,9271,17014,56177,89019,95188,106025,114201,84508,50298,3140,889,348,948,613,321,401,827,1034,846,791,905,524,368,3326,810,539,1031,1034,497,532,969,1031,925,893,970,567,527
2016,"55",320076,35175,7050,38450,16494,5930,10328,58356,37312,28270,30915,30116,11401,10279,2453791,136216,27966,181989,95214,32295,65524,195465,321830,313572,370390,353675,219160,140495,4784,1233,573,1298,880,458,686,1788,1100,1090,1072,817,540,532,5095,1230,888,1790,1474,783,938,1769,1255,1121,1178,906,696,707
2016,"56",29598,3182,656,3271,1436,354,864,6247,3667,2243,2455,3404,1081,738,259829,15894,3267,20663,10726,3138,7099,20840,37739,33711,34096,37067,22549,13040,1607,418,176,388,276,136,202,593,522,431,373,405,230,153,1604,422,341,638,704,343,366,662,628,542,481,512,287,215
2017,"01",367621,42920,8350,49699,21081,7047,14373,52159,43059,32651,34486,36705,15980,9111,1912734,103801,21174,137156,73774,25602,50635,163397,253621,250113,272901,262251,188502,109807,5904,1378,636,1824,1086,516,879,2026,1645,1388,1302,1333,853,614,5834,1305,1140,2134,1740,1015,1231,2028,1944,1637,1580,1465,957,705
2017,"02",35420,3881,965,4306,2172,552,1179,4704,4867,3515,3798,3940,957,584,337477,23171,4248,26134,13727,4923,8658,33324,55069,43496,45222,44523,25130,9852,1429,387,159,479,304,151,190,506,430,354,334,413,194,176,1466,465,512,822,693,421,448,555,622,532,570,505,284,223
2017,"04",522398,56166,10241,67320,28913,10029,19940,76603,65479,53093,47328,48411,23661,15214,2752802,161577,30942,211131,107619,35295,73300,242014,383014,353728,358389,329887,277450,188456,7103,1598,763,2001,1135,712,973,2399,1725,1527,1475,1488,945,729,7158,1569,1231,2320,2177,1308,1350,2623,1875,1610,1590,1587,889,753
2017,"05",235444,28735,5684,30596,14022,4529,8633,31862,27422,21985,23195,22592,9859,6330,1174888,66903,13652,88839,45196,16125,31460,97214,158903,153791,159420,153732,117789,71864,4963,1256,561,1453,859,481,638,1614,1300,1143,1014,929,743,495,5087,1237,892,1539,1421,770,856,1764,1445,1378,1214,1023,740,670
2017,"06",2644246,268132,54973,325070,148344,50618,101287,377244,340840,286844,263334,237211,111828,78521,16253026,987432,195298,1209237,612774,206657,423712,1491401,2573729,2257592,2283357,1960851,1243436,807550,18827,3848,1690,5179,3129,1631,2420,4374,4112,4258,3328,3796,2020,1662,19309,4033,2901,5936,4897,2675,3009,4607,4615,4578,3465,3953,2084,1925
2017,"08",279081,26850,5903,31055,13932,4350,8579,51529,39147,26834,23974,27579,12283,7066,2375804,141640,29531,183787,94136,31874,59425,190442,374469,342226,328640,302512,192647,104475,5168,1613,543,1335,927,449,682,2114,1594,1287,976,1091,806,531,5279,1610,1185,2272,1966,981,1175,1978,1897,1372,1243,1240,854,608
2017,"09",154683,14390,2879,17784,8081,3261,5310,22147,18718,14739,17936,16300,7583,5555,1542936,79210,15846,112026,61098,21382,43384,131528,196428,193326,238758,221576,138450,89924,3293,890,434,1065,699,382,490,1292,1128,945,1148,784,601,461,3491,976,866,1710,1284,824,864,1408,1194,1046,1185,870,679,613
2017,"10",47715,5321,892,6253,2710,828,1413,6645,5049,4721,5070,4927,2219,1667,394979,22191,4550,27488,14907,5234,10008,31981,55312,47642,55556,53965,41513,24632,1908,587,204,639,355,188,263,595,620,460,461,482,281,243,2067,642,492,798,725,417,536,735,700,500,458,518,288,278
2017,"11",47359,4392,890,4679,1984,918,1146,8332,6330,3703,5290,5622,2574,1499,254610,17398,2735,13268,5522,1897,3625,15719,65386,42765,32575,26462,16824,10434,1769,565,225,511,327,194,248,762,603,433,546,467,318,244,1805,577,342,597,389,276,329,789,611,493,605,497,346,285
2017,"12",1387764,137558,27116,157555,70881,25405,44536,172867,160335,135734,149596,154018,86426,65737,8257191,418102,83861,526615,280498,97920,194482,662492,1106284,1048375,1171163,1077267,911176,678956,14239,3293,1382,3380,2300,1551,1850,3789,3623,3043,3291,3233,2072,2314,14814,3444,2445,4621,3643,2273,2588,4201,4017,3104,3331,3315,2197,2362
2017,"13",735445,89008,18675,104287,47199,14120,25810,100284,85459,72638,68633,65761,28102,15469,4060385,240414,50311,323190,166270,58230,117220,353006,572956,570633,599412,498331,335230,175182,9114,2191,1144,3128,1777,872,1213,2433,2813,1998,2093,1869,1209,885,9121,2317,1662,3728,2839,1652,1977,2563,3336,2222,2341,2039,1448,1036
2017,"15",65279,6154,1522,6202,2739,1088,2125,7628,8200,5851,7242,8895,4341,3292,623179,39609,7626,44737,22259,6764,14133,50609,94754,82646,81301,80507,60007,38227,2207,535,274,710,432,248,275,567,677,521,615,536,461,314,2309,632,561,981,721,375,491,747,825,564,590,566,482,352
2017,"16",109571,11877,2421,13531,5525,2417,3557,20097,13231,10956,8777,9352,4897,2933,701838,45181,9458,63295,31109,10403,20621,55771,92907,90075,88986,89362,65896,38774,3900,976,406,1093,609,478,463,1080,875,1060,723,788,489,348,3936,984,769,1572,1140,564,699,1082,1045,1162,889,898,551,382
2017,"17",751968,81927,14892,95230,43053,14260,27991,109001,89839,76765,72957,73124,31432,21497,5385626,313754,64626,404471,208784,74739,143044,456239,782790,734057,770602,707723,446146,278651,8819,2201,825,2220,1642,801,1030,2779,2369,2181,1891,1710,1006,906,9149,2307,1490,3522,2572,1658,1609,2997,2794,2489,2034,1722,1088,1102
2017,"18",410928,49152,8834,55274,24567,7534,14131,63785,48634,40432,39326,36227,13850,9182,2734869,160714,32839,211793,109186,39920,75477,234867,361086,358032,388609,373801,243520,145025,6296,1637,706,1860,1200,674,881,1817,1798,1435,1135,1209,798,640,6689,1704,1075,2590,2173,1192,1302,1921,1927,1754,1485,1403,940,792
2017,"19",161197,16032,3599,18880,7478,3089,5047,34082,18886,14114,14273,14251,6669,4797,1334044,82880,16932,104309,53780,17186,35902,105482,176513,168670,182823,187648,120353,81566,3361,876,484,962,637,377,434,1405,792,746,813,580,401,375,3587,939,728,1495,1165,652,665,1426,1060,909,1047,705,556,575
2017,"20",163671,19239,3901,19289,8693,2707,4718,32742,19784,14543,13874,13769,5634,4778,1233326,80204,16940,102020,51109,17614,35060,103290,169555,158067,162894,164169,105177,67227,3851,954,455,1023,705,373,427,1489,977,849,784,593,413,403,3642,1083,921,1523,1229,655,709,1448,1181,1070,908,692,505,594
2017,"21",348719,39276,7379,41479,18090,5928,11171,45420,42468,37357,38965,36210,15418,9558,1752284,99141,21051,128976,66658,22717,47108,148961,230846,230619,251114,242370,168264,94459,6083,1529,694,1671,1000,556,646,1501,1380,1329,1243,1308,636,631,6387,1581,960,2055,1593,726,1022,1651,1517,1608,1415,1341,963,842
2017,"22",381637,47603,9089,53820,22511,7121,14930,52334,43266,31109,33938,38409,17789,9718,1810309,108352,22443,132371,69469,23404,47414,159459,271966,237547,247098,239945,159170,91671,6375,1887,837,1751,1079,684,906,1963,1724,1294,1447,1514,940,587,6374,1973,1299,2608,1983,1024,1390,2217,1935,1751,1638,1491,959,690
2017,"23",75323,6232,1448,7755,2944,1511,1919,9909,9498,8065,9094,9654,4274,3020,556799,25880,5512,35301,19399,7194,13402,38778,65257,66659,86095,90130,65445,37747,2433,616,302,695,302,260,251,783,696,622,587,636,368,346,2481,631,476,964,798,428,504,936,704,648,671,702,435,428
2017,"24",243895,25613,5014,28102,12588,4638,8686,33749,28083,22615,26078,26317,12889,9523,2580452,158984,30544,198834,102200,34436,68728,213831,368719,343675,384755,339712,211131,124903,4731,1188,489,1391,878,510,561,1577,1357,1180,1014,1011,647,652,5027,1249,1151,2485,1802,1035,1050,1646,1457,1287,1095,1071,758,649
2017,"25",314554,29369,5293,32920,16202,5413,11192,47075,40074,28892,33067,34601,17744,12712,2864158,152965,30927,194681,106088,35188,74557,236468,421316,373656,435163,394351,250977,157821,4939,1301,617,1480,950,480,814,1894,1671,1426,1377,1289,850,661,4913,1316,1002,2134,1662,1045,1214,1875,1899,1592,1402,1347,987,917
2017,"26",684867,73298,13187,78891,37552,12294,23963,111824,81539,65904,72991,70173,27433,15818,4063945,213513,45673,286643,154860,54121,112385,351887,515380,504510,592099,591310,397389,244175,7208,1988,914,1791,1344,679,872,2295,1749,1617,1713,1601,866,761,7373,2177,1234,2632,1803,1226,1488,2203,1848,1856,1878,1721,922,892
2017,"27",255682,25839,5096,30409,12352,3873,8377,45148,32450,22719,24982,25286,10651,8500,2412230,150535,31133,186745,95189,31602,64365,187712,342047,316221,343740,331657,204055,127229,3997,1111,511,1175,687,326,549,1565,1102,999,929,796,483,493,4200,1213,1028,1986,1702,917,1000,1684,1259,1115,1025,932,582,609
2017,"28",266972,30751,5870,38418,17811,5587,10475,35189,29853,23819,24374,26395,11120,7310,1122261,65313,12748,87951,44111,15962,30311,99362,149908,146967,155165,148653,106302,59508,4761,1269,525,1621,874,499,667,1366,1551,1283,1012,1110,657,671,4884,1306,790,1730,1471,956,1173,1688,1730,1476,1254,1214,791,748
2017,"29",382763,42268,8112,46556,21024,6538,12480,58896,46475,33904,39957,39040,16745,10768,2494991,145288,28460,186485,96634,33142,67921,205215,341186,319540,349706,342386,233373,145655,5212,1398,634,1575,1030,612,705,1794,1506,1412,1217,1223,797,593,5462,1433,1125,2398,1895,935,1131,1854,1695,1568,1578,1383,881,850
2017,"30",67391,6341,1424,6351,3030,841,1792,14113,8705,5946,5993,7424,3309,2122,436116,24610,5385,31435,15695,5880,10710,32739,55836,53436,57122,66318,48524,28426,1983,551,264,490,398,169,268,929,582,499,586,475,380,247,2141,610,500,875,670,420,394,913,790,597,646,503,373,294
2017,"31",96880,12501,2164,11756,4857,1600,2989,18158,12681,8385,8301,6780,3410,3298,818675,53774,10622,68104,34212,11606,22284,66942,114332,106328,107697,109482,68797,44495,2723,705,283,800,450,225,319,854,785,610,598,403,333,314,2786,701,546,1310,889,531,571,956,946,644,707,571,402,420
2017,"32",189393,21388,4064,24458,9798,3046,6681,21854,23664,20290,19804,19220,10323,4803,1231986,70073,14525,89577,45963,15242,31917,101227,183411,171433,174078,152356,116249,65935,3724,1029,493,1179,729,376,572,1296,1159,1218,1091,956,480,500,3978,1062,908,1612,1437,718,784,1288,1280,1213,1212,1003,520,523
2017,"33",46286,3634,964,4347,2117,705,1753,7900,5531,3608,5869,5788,2230,1840,591348,28838,6559,39353,20695,7446,15681,46664,72220,72673,95098,93308,59625,33188,1550,394,304,575,321,179,313,646,529,477,511,504,249,239,1854,466,566,1064,852,488,482,815,652,586,551,569,333,338
2017,"34",412106,46275,8679,50854,23422,7666,16117,47723,48572,43497,43160,39433,20228,16480,3856985,219259,45295,284480,150571,51804,102268,326741,518638,521196,590034,519423,320690,206586,6375,1740,579,1690,1151,685,782,1822,1754,1671,1491,1468,929,860,6694,1719,1455,2457,2009,1374,1443,2092,1854,1738,1466,1488,1050,907
2017,"35",192619,20290,4521,25775,11123,3594,6252,24543,24833,19152,19344,18976,8625,5591,811578,45755,8738,60274,31844,10001,22110,74719,111912,99031,104489,109199,82660,50846,4267,1089,485,1387,768,499,519,1200,1178,1026,1116,879,598,469,4306,1048,617,1598,1124,713,788,1285,1223,1211,1198,975,683,570
2017,"36",1284016,132893,25567,150156,67136,24532,45592,167912,160921,126364,139239,127869,66958,48877,8041667,457453,88838,542823,278911,96274,198252,688180,1242046,1072780,1174182,1071046,685163,445719,12517,3017,1059,3049,1942,1018,1329,2924,2906,2386,2810,2705,2069,1487,12958,3212,1886,3977,2844,1564,2130,3360,3276,2543,2886,2700,2152,1690
2017,"37",694126,75786,15792,91199,38390,14087,24793,98575,82260,68234,69951,68211,29034,17814,4039143,227746,44353,300846,159392,53560,105150,332446,546254,553733,589680,526605,384424,214954,9539,2091,1085,2467,1505,924,1055,2449,2293,1798,1727,1865,1341,875,9336,2144,1613,3269,2207,1423,1395,2626,2240,2154,2068,1977,1361,1133
2017,"38",36668,3710,618,3594,1312,577,952,8205,5349,2507,3642,3204,1500,1498,331594,22112,4551,24995,11674,3717,7943,31695,54428,41524,41224,44327,26120,17284,1625,372,183,404,216,173,215,753,550,309,424,394,215,236,1514,426,419,685,514,281,436,914,726,588,557,468,264,270
2017,"39",749625,87948,16366,95692,42224,13389,25354,104291,90863,72628,76280,76597,28913,19080,4759029,261914,52904,344080,184036,65229,130984,385841,628974,604396,684775,683272,450145,282479,8542,2302,928,2615,1589,660,1240,2190,2149,1943,1854,1711,1034,764,8985,2366,1622,3279,2605,1575,1751,2322,2243,2041,2290,1917,1242,1083
2017,"40",271079,32828,6423,36894,15565,4807,9223,39837,33173,24848,25812,25084,10199,6386,1587603,99482,20471,124751,63905,22169,43136,137444,227674,206130,208046,202903,142511,88981,3580,1056,521,1007,757,442,515,1296,1209,933,830,809,504,413,3729,1102,765,1448,1350,750,799,1381,1486,1085,1038,883,634,561
2017,"41",270924,25205,4528,27264,11712,4541,8247,44686,39645,29710,27174,28979,12341,6892,1677617,91044,18428,120454,60198,20360,42029,127689,235750,232063,224957,229574,173635,101436,5370,1520,563,1276,831,474,719,1522,1519,1303,1164,1104,732,555,5401,1537,876,2074,1672,770,963,1636,1602,1465,1352,1162,785,678
2017,"42",717479,74768,14891,84088,38020,13057,24049,107691,88611,66457,75857,72957,32731,24302,5311901,283997,57280,362463,193928,67222,136244,415419,714712,658740,779685,782588,517583,342040,9320,2218,1040,2290,1442,699,1040,2369,1904,1979,1984,1930,920,945,9527,2234,1527,3107,2775,1272,1265,2489,2077,2155,2138,2092,1133,1165
2017,"44",59737,6230,1320,6972,2933,1131,2145,9217,7246,5391,6046,6025,2782,2299,434025,21205,4770,29078,14675,4704,11293,37410,62393,55122,65299,62574,40265,25237,2147,550,303,654,356,256,330,853,679,532,526,531,402,335,2121,568,542,883,714,387,478,850,772,701,594,586,439,405
2017,"45",343117,40365,7980,47292,19973,6200,11891,45808,39412,30681,33757,36316,15107,8335,1945045,104675,21513,140636,70406,24951,50008,162609,261619,251935,273027,261219,210104,112343,5413,1627,846,1779,1036,571,749,1721,1946,1428,1473,1662,766,653,5754,1658,1067,2270,2026,1022,1109,2019,2053,1530,1605,1692,856,764
2017,"46",52200,6505,1273,6338,2483,835,1672,9430,6404,4218,4395,4395,2453,1799,362976,23772,4646,29752,14382,5085,9251,27979,50323,44983,47480,51569,33101,20653,2134,545,250,578,318,153,229,592,524,487,381,382,324,179,2097,600,395,889,659,283,346,677,549,593,451,414,335,263
2017,"47",478314,57322,12133,62576,28377,8612,16579,60227,58015,45375,49536,47707,19625,12230,2646132,144455,28635,187018,101610,34417,70561,222204,360473,357990,379966,353897,260297,144609,6846,1597,869,1827,1208,670,1066,2034,1703,1681,1702,1564,895,616,6988,1725,1333,2304,2315,1250,1293,2203,1917,1846,1820,1632,1141,828
2017,"48",1916989,247482,48120,290731,128817,41035,74432,256480,219244,185230,155829,145524,75462,48603,11285476,753340,151144,936113,480254,163219,322517,1046117,1729755,1601547,1532339,1298460,807429,463242,17466,4174,1854,5113,3000,1548,2164,4943,4262,3553,3214,2669,1772,1626,17152,4266,2914,6446,5186,2747,2820,4458,4401,3975,3766,2950,2081,1878
2017,"49",150747,18908,3676,20196,8152,2513,5346,32556,20450,13943,9588,8576,3915,2928,1327169,110415,21684,138315,69231,21112,43109,130372,200272,185727,143934,129587,81878,51533,3795,984,389,1035,806,301,543,1799,943,766,680,559,406,281,3803,1074,919,1614,1423,735,896,1624,1079,893,831,659,463,358
2017,"50",30453,2526,459,3097,1109,504,852,5377,3856,2659,3510,3757,1639,1108,264843,12716,2749,17065,9304,3432,6516,20479,31812,32081,39825,42783,29801,16280,1289,378,125,458,191,166,196,511,400,269,387,315,217,152,1360,399,308,612,445,289,268,572,416,345,446,349,250,221
2017,"51",396646,41278,7947,47683,21330,7179,13019,66235,48395,36114,39547,38265,17596,12058,3559889,216216,42652,268664,133864,46764,91691,282936,512259,492556,522859,464675,308757,175996,5692,1784,674,1879,948,603,964,2024,1429,1385,1344,1243,877,628,6344,1875,1440,2548,2157,1258,1407,2068,2201,1912,1504,1358,1029,891
2017,"53",396258,38062,7428,43306,19024,6768,14224,62753,54309,39514,42221,39444,17328,11877,3106578,187277,38891,228896,113336,38318,77939,250274,471937,428305,428485,410755,276438,155727,6855,1529,763,1743,1150,562,888,2132,1809,1470,1329,1174,829,651,6862,1580,1151,2514,2343,1251,1253,2171,1948,1494,1420,1236,948,866
2017,"54",142103,14717,2535,15755,6385,2419,4209,20212,17693,15442,16055,16133,6390,4158,734712,35812,7264,47334,25189,9117,17237,55380,87561,94273,104229,113207,86997,51112,2945,880,388,977,597,325,395,877,1021,865,727,778,481,402,3298,947,616,1239,1040,640,655,996,1136,841,847,801,522,569
2017,"55",310220,33098,6405,37094,15519,5420,9655,58098,36080,26925,28163,30939,12420,10404,2469740,136968,27659,182955,95792,33019,65536,194892,323952,315111,364157,359291,228580,141828,4639,1209,528,1295,819,495,583,1841,1209,1037,883,1009,583,465,4683,1265,900,1583,1701,711,853,1922,1330,1211,977,1011,663,633
2017,"56",29048,2944,607,3032,1409,465,934,6131,3129,2524,2366,3290,1378,839,261188,15987,3146,21594,10491,3085,6925,20569,38389,33604,33050,37279,23635,13434,1481,410,193,420,292,181,268,516,429,426,348,394,241,178,1790,524,360,793,674,368,447,642,572,570,511,453,293,255
2018,"01",357783,41371,7422,48177,19750,6867,14287,50109,41342,32097,33866,36860,16359,9276,1927632,105190,20745,139770,73042,24846,51286,162438,258100,248994,269878,265200,194698,113445,6068,1591,730,1675,1188,610,890,1816,1771,1488,1509,1270,758,524,6501,1627,1214,2301,1911,766,1172,1969,2061,1622,1737,1365,934,621
2018,"02",37782,3998,984,4633,2404,637,1294,4948,5136,3843,3922,4288,1202,493,335062,22940,4445,25737,13440,4688,8612,32011,55038,43296,43840,44183,26203,10629,1425,365,163,442,403,174,223,504,460,414,389,365,195,124,1639,439,507,751,633,381,369,582,620,592,578,494,273,208
2018,"04",505990,53057,9907,65643,27249,9669,18871,73700,63179,51437,44605,47533,25222,15918,2837155,165621,31816,214423,110418,36616,74909,249336,400387,362059,363607,340262,288901,198800,6626,2173,676,1955,1342,644,1065,2293,1765,1353,1544,1552,1065,710,6625,2209,1363,2821,2254,1138,1313,2375,1959,1525,1560,1609,1040,710
2018,"05",225853,27655,4941,28862,13540,4221,8295,30268,25829,20513,22010,22680,10691,6348,1190909,68101,13904,91534,45302,16566,31721,98864,160912,155519,158796,155395,120075,74220,4514,1101,494,1616,1008,463,559,1524,1245,1186,1108,1013,704,476,4779,1186,767,2019,1465,758,901,1771,1275,1410,1482,1161,913,668
2018,"06",2504014,251199,51018,305365,140765,46295,94735,351410,317807,266617,246865,233548,117256,81134,16480076,998659,193414,1225841,624176,208158,425985,1481569,2642157,2284605,2278314,1995889,1291103,830206,19148,4382,1698,4759,2658,1489,2119,5029,3937,3989,3510,3480,2003,1448,19137,4366,3268,5923,5345,2674,3163,5429,4242,4127,3570,3597,2006,1509
2018,"08",269382,24812,4969,29573,13153,4339,8382,48982,37402,25749,23688,28231,12633,7469,2433860,143949,30124,187730,95074,32310,61074,194712,390824,349796,329358,306590,203269,109050,4951,1385,586,1165,832,409,654,1619,1677,1283,1106,1131,686,391,5000,1396,1140,2094,1684,904,1067,1771,1878,1425,1284,1220,885,600
2018,"09",152529,14115,3052,17168,8341,3208,5132,20674,18151,14484,17933,16547,7878,5846,1538484,79118,14761,109481,61121,20825,43111,131786,198023,190587,232146,224113,142069,91343,3171,915,403,911,661,381,491,1155,1154,856,1048,894,545,431,3237,942,810,1895,1543,758,828,1350,1258,946,1082,885,653,562
2018,"10",47603,5492,878,6253,3144,894,1382,6127,5017,4422,4869,5343,2257,1525,397608,21640,4225,27517,14620,4707,10376,31834,56026,47840,54726,54770,43226,26101,1704,583,217,651,426,215,247,609,511,499,361,553,265,300,1780,629,439,903,809,449,502,789,586,540,362,537,320,350
2018,"11",46284,4249,830,4696,1758,912,1230,8028,6101,3483,4819,6054,2544,1580,261995,18217,2855,13923,6317,1970,3607,15705,67420,44807,33032,26285,17242,10615,1880,556,217,484,361,192,222,660,660,441,494,504,335,323,1950,538,398,609,494,305,332,902,670,504,480,537,386,373
2018,"12",1340525,133148,25696,152426,67108,24233,44116,164395,153358,128503,139287,150068,90088,68099,8461903,428154,83871,541000,287881,96716,198717,667901,1148310,1069279,1180578,1112587,941178,705731,12745,3144,1578,4120,2243,1106,1730,2753,3481,3324,2892,3042,1925,1606,13035,3144,2470,5255,4327,2500,2382,2870,3812,3458,2993,3179,2072,1794
2018,"13",702166,84067,16773,101515,45657,13845,24834,92536,80842,66377,64551,65029,29766,16374,4134724,245884,49658,328323,168013,59018,118358,359276,587427,574813,603086,510523,346972,183373,8290,2572,1229,2727,1487,1034,1261,2743,2605,2275,2021,1828,1373,899,8331,2546,1749,3289,3067,1623,1846,3036,2887,2391,2386,2125,1559,1134
