"year","state_fips","acs_median_rent_estimate","acs_median_rent_percent_household_income_estimate","acs_median_rent_moe","acs_median_rent_percent_household_income_moe"
2003,"41",NA,NA,NA,NA
2003,"42",NA,NA,NA,NA
2003,"44",NA,NA,NA,NA
2003,"45",NA,NA,NA,NA
2003,"46",NA,NA,NA,NA
2003,"47",NA,NA,NA,NA
2003,"48",NA,NA,NA,NA
2003,"49",NA,NA,NA,NA
2003,"50",NA,NA,NA,NA
2003,"51",NA,NA,NA,NA
2003,"53",NA,NA,NA,NA
2003,"54",NA,NA,NA,NA
2003,"55",NA,NA,NA,NA
2003,"56",NA,NA,NA,NA
2004,"01",NA,NA,NA,NA
2004,"02",NA,NA,NA,NA
2004,"04",NA,NA,NA,NA
2004,"05",NA,NA,NA,NA
2004,"06",NA,NA,NA,NA
2004,"08",NA,NA,NA,NA
2004,"09",NA,NA,NA,NA
2004,"10",NA,NA,NA,NA
2004,"11",NA,NA,NA,NA
2004,"12",NA,NA,NA,NA
2004,"13",NA,NA,NA,NA
2004,"15",NA,NA,NA,NA
2004,"16",NA,NA,NA,NA
2004,"17",NA,NA,NA,NA
2004,"18",NA,NA,NA,NA
2004,"19",NA,NA,NA,NA
2004,"20",NA,NA,NA,NA
2004,"21",NA,NA,NA,NA
2004,"22",NA,NA,NA,NA
2004,"23",NA,NA,NA,NA
2004,"24",NA,NA,NA,NA
2004,"25",NA,NA,NA,NA
2004,"26",NA,NA,NA,NA
2004,"27",NA,NA,NA,NA
2004,"28",NA,NA,NA,NA
2004,"29",NA,NA,NA,NA
2004,"30",NA,NA,NA,NA
2004,"31",NA,NA,NA,NA
2004,"32",NA,NA,NA,NA
2004,"33",NA,NA,NA,NA
2004,"34",NA,NA,NA,NA
2004,"35",NA,NA,NA,NA
2004,"36",NA,NA,NA,NA
2004,"37",NA,NA,NA,NA
2004,"38",NA,NA,NA,NA
2004,"39",NA,NA,NA,NA
2004,"40",NA,NA,NA,NA
2004,"41",NA,NA,NA,NA
2004,"42",NA,NA,NA,NA
2004,"44",NA,NA,NA,NA
2004,"45",NA,NA,NA,NA
2004,"46",NA,NA,NA,NA
2004,"47",NA,NA,NA,NA
2004,"48",NA,NA,NA,NA
2004,"49",NA,NA,NA,NA
2004,"50",NA,NA,NA,NA
2004,"51",NA,NA,NA,NA
2004,"53",NA,NA,NA,NA
2004,"54",NA,NA,NA,NA
2004,"55",NA,NA,NA,NA
2004,"56",NA,NA,NA,NA
2005,"01",NA,NA,NA,NA
2005,"02",NA,NA,NA,NA
2005,"04",NA,NA,NA,NA
2005,"05",NA,NA,NA,NA
2005,"06",NA,NA,NA,NA
2005,"08",NA,NA,NA,NA
2005,"09",NA,NA,NA,NA
2005,"10",NA,NA,NA,NA
2005,"11",NA,NA,NA,NA
2005,"12",NA,NA,NA,NA
2005,"13",NA,NA,NA,NA
2005,"15",NA,NA,NA,NA
2005,"16",NA,NA,NA,NA
2005,"17",NA,NA,NA,NA
2005,"18",NA,NA,NA,NA
2005,"19",NA,NA,NA,NA
2005,"20",NA,NA,NA,NA
2005,"21",NA,NA,NA,NA
2005,"22",NA,NA,NA,NA
2005,"23",NA,NA,NA,NA
2005,"24",NA,NA,NA,NA
2005,"25",NA,NA,NA,NA
2005,"26",NA,NA,NA,NA
2005,"27",NA,NA,NA,NA
2005,"28",NA,NA,NA,NA
2005,"29",NA,NA,NA,NA
2005,"30",NA,NA,NA,NA
2005,"31",NA,NA,NA,NA
2005,"32",NA,NA,NA,NA
2005,"33",NA,NA,NA,NA
2005,"34",NA,NA,NA,NA
2005,"35",NA,NA,NA,NA
2005,"36",NA,NA,NA,NA
2005,"37",NA,NA,NA,NA
2005,"38",NA,NA,NA,NA
2005,"39",NA,NA,NA,NA
2005,"40",NA,NA,NA,NA
2005,"41",NA,NA,NA,NA
2005,"42",NA,NA,NA,NA
2005,"44",NA,NA,NA,NA
2005,"45",NA,NA,NA,NA
2005,"46",NA,NA,NA,NA
2005,"47",NA,NA,NA,NA
2005,"48",NA,NA,NA,NA
2005,"49",NA,NA,NA,NA
2005,"50",NA,NA,NA,NA
2005,"51",NA,NA,NA,NA
2005,"53",NA,NA,NA,NA
2005,"54",NA,NA,NA,NA
2005,"55",NA,NA,NA,NA
2005,"56",NA,NA,NA,NA
2006,"01",NA,NA,NA,NA
2006,"02",NA,NA,NA,NA
2006,"04",NA,NA,NA,NA
2006,"05",NA,NA,NA,NA
2006,"06",NA,NA,NA,NA
2006,"08",NA,NA,NA,NA
2006,"09",NA,NA,NA,NA
2006,"10",NA,NA,NA,NA
2006,"11",NA,NA,NA,NA
2006,"12",NA,NA,NA,NA
2006,"13",NA,NA,NA,NA
2006,"15",NA,NA,NA,NA
2006,"16",NA,NA,NA,NA
2006,"17",NA,NA,NA,NA
2006,"18",NA,NA,NA,NA
2006,"19",NA,NA,NA,NA
2006,"20",NA,NA,NA,NA
2006,"21",NA,NA,NA,NA
2006,"22",NA,NA,NA,NA
2006,"23",NA,NA,NA,NA
2006,"24",NA,NA,NA,NA
2006,"25",NA,NA,NA,NA
2006,"26",NA,NA,NA,NA
2006,"27",NA,NA,NA,NA
2006,"28",NA,NA,NA,NA
2006,"29",NA,NA,NA,NA
2006,"30",NA,NA,NA,NA
2006,"31",NA,NA,NA,NA
2006,"32",NA,NA,NA,NA
2006,"33",NA,NA,NA,NA
2006,"34",NA,NA,NA,NA
2006,"35",NA,NA,NA,NA
2006,"36",NA,NA,NA,NA
2006,"37",NA,NA,NA,NA
2006,"38",NA,NA,NA,NA
2006,"39",NA,NA,NA,NA
2006,"40",NA,NA,NA,NA
2006,"41",NA,NA,NA,NA
2006,"42",NA,NA,NA,NA
2006,"44",NA,NA,NA,NA
2006,"45",NA,NA,NA,NA
2006,"46",NA,NA,NA,NA
2006,"47",NA,NA,NA,NA
2006,"48",NA,NA,NA,NA
2006,"49",NA,NA,NA,NA
2006,"50",NA,NA,NA,NA
2006,"51",NA,NA,NA,NA
2006,"53",NA,NA,NA,NA
2006,"54",NA,NA,NA,NA
2006,"55",NA,NA,NA,NA
2006,"56",NA,NA,NA,NA
2007,"01",NA,NA,NA,NA
2007,"02",NA,NA,NA,NA
2007,"04",NA,NA,NA,NA
2007,"05",NA,NA,NA,NA
2007,"06",NA,NA,NA,NA
2007,"08",NA,NA,NA,NA
2007,"09",NA,NA,NA,NA
2007,"10",NA,NA,NA,NA
2007,"11",NA,NA,NA,NA
2007,"12",NA,NA,NA,NA
2007,"13",NA,NA,NA,NA
2007,"15",NA,NA,NA,NA
2007,"16",NA,NA,NA,NA
2007,"17",NA,NA,NA,NA
2007,"18",NA,NA,NA,NA
2007,"19",NA,NA,NA,NA
2007,"20",NA,NA,NA,NA
2007,"21",NA,NA,NA,NA
2007,"22",NA,NA,NA,NA
2007,"23",NA,NA,NA,NA
2007,"24",NA,NA,NA,NA
2007,"25",NA,NA,NA,NA
2007,"26",NA,NA,NA,NA
2007,"27",NA,NA,NA,NA
2007,"28",NA,NA,NA,NA
2007,"29",NA,NA,NA,NA
2007,"30",NA,NA,NA,NA
2007,"31",NA,NA,NA,NA
2007,"32",NA,NA,NA,NA
2007,"33",NA,NA,NA,NA
2007,"34",NA,NA,NA,NA
2007,"35",NA,NA,NA,NA
2007,"36",NA,NA,NA,NA
2007,"37",NA,NA,NA,NA
2007,"38",NA,NA,NA,NA
2007,"39",NA,NA,NA,NA
2007,"40",NA,NA,NA,NA
2007,"41",NA,NA,NA,NA
2007,"42",NA,NA,NA,NA
2007,"44",NA,NA,NA,NA
2007,"45",NA,NA,NA,NA
2007,"46",NA,NA,NA,NA
2007,"47",NA,NA,NA,NA
2007,"48",NA,NA,NA,NA
2007,"49",NA,NA,NA,NA
2007,"50",NA,NA,NA,NA
2007,"51",NA,NA,NA,NA
2007,"53",NA,NA,NA,NA
2007,"54",NA,NA,NA,NA
2007,"55",NA,NA,NA,NA
2007,"56",NA,NA,NA,NA
2008,"01",NA,NA,NA,NA
2008,"02",NA,NA,NA,NA
2008,"04",NA,NA,NA,NA
2008,"05",NA,NA,NA,NA
2008,"06",NA,NA,NA,NA
2008,"08",NA,NA,NA,NA
2008,"09",NA,NA,NA,NA
2008,"10",NA,NA,NA,NA
2008,"11",NA,NA,NA,NA
2008,"12",NA,NA,NA,NA
2008,"13",NA,NA,NA,NA
2008,"15",NA,NA,NA,NA
2008,"16",NA,NA,NA,NA
2008,"17",NA,NA,NA,NA
2008,"18",NA,NA,NA,NA
2008,"19",NA,NA,NA,NA
2008,"20",NA,NA,NA,NA
2008,"21",NA,NA,NA,NA
2008,"22",NA,NA,NA,NA
2008,"23",NA,NA,NA,NA
2008,"24",NA,NA,NA,NA
2008,"25",NA,NA,NA,NA
2008,"26",NA,NA,NA,NA
2008,"27",NA,NA,NA,NA
2008,"28",NA,NA,NA,NA
2008,"29",NA,NA,NA,NA
2008,"30",NA,NA,NA,NA
2008,"31",NA,NA,NA,NA
2008,"32",NA,NA,NA,NA
2008,"33",NA,NA,NA,NA
2008,"34",NA,NA,NA,NA
2008,"35",NA,NA,NA,NA
2008,"36",NA,NA,NA,NA
2008,"37",NA,NA,NA,NA
2008,"38",NA,NA,NA,NA
2008,"39",NA,NA,NA,NA
2008,"40",NA,NA,NA,NA
2008,"41",NA,NA,NA,NA
2008,"42",NA,NA,NA,NA
2008,"44",NA,NA,NA,NA
2008,"45",NA,NA,NA,NA
2008,"46",NA,NA,NA,NA
2008,"47",NA,NA,NA,NA
2008,"48",NA,NA,NA,NA
2008,"49",NA,NA,NA,NA
2008,"50",NA,NA,NA,NA
2008,"51",NA,NA,NA,NA
2008,"53",NA,NA,NA,NA
2008,"54",NA,NA,NA,NA
2008,"55",NA,NA,NA,NA
2008,"56",NA,NA,NA,NA
2009,"01",621,29.3,4,0.3
2009,"02",949,27.1,11,0.5
2009,"04",836,30,4,0.3
2009,"05",600,29,4,0.3
2009,"06",1116,32.3,2,0.2
2009,"08",835,30.3,5,0.3
2009,"09",958,30.3,5,0.4
2009,"10",911,29.7,10,0.6
2009,"11",971,29.1,11,0.4
2009,"12",934,33.6,2,0.2
2009,"13",787,30,3,0.2
2009,"15",1221,32,14,0.5
2009,"16",674,27.9,6,0.5
2009,"17",813,29.9,3,0.2
2009,"18",671,29,4,0.3
2009,"19",607,27.1,4,0.2
2009,"20",652,27.5,5,0.3
2009,"21",584,28.2,3,0.3
2009,"22",674,30.6,4,0.4
2009,"23",688,29.5,7,0.3
2009,"24",1042,29.6,5,0.3
2009,"25",987,29.9,5,0.2
2009,"26",709,31.9,3,0.3
2009,"27",746,29.2,4,0.2
2009,"28",622,31.3,4,0.4
2009,"29",650,28.4,3,0.3
2009,"30",613,27.7,7,0.5
2009,"31",632,26.4,5,0.3
2009,"32",989,30.1,5,0.4
2009,"33",922,28.8,9,0.4
2009,"34",1059,30.4,4,0.2
2009,"35",659,29.1,5,0.4
2009,"36",945,30.5,2,0.3
2009,"37",702,29.1,2,0.2
2009,"38",535,25.3,7,0.5
2009,"39",665,29.4,2,0.1
2009,"40",614,28.2,3,0.3
2009,"41",775,30.2,3,0.3
2009,"42",716,28.8,2,0.1
2009,"44",866,29.7,9,0.4
2009,"45",680,29,4,0.2
2009,"46",554,25.6,6,0.4
2009,"47",658,29.1,3,0.3
2009,"48",761,29.4,2,0.2
2009,"49",760,27.9,5,0.3
2009,"50",781,30.5,9,0.6
2009,"51",931,28.7,4,0.2
2009,"53",853,29.3,3,0.2
2009,"54",534,28.7,4,0.3
2009,"55",700,28.3,3,0.2
2009,"56",637,24.2,10,0.5
2010,"01",644,30.1,4,0.3
2010,"02",972,27.5,9,0.5
2010,"04",856,30.5,4,0.3
2010,"05",617,29.4,4,0.3
2010,"06",1147,32.7,2,0.1
2010,"08",852,30.6,4,0.2
2010,"09",982,31,5,0.3
2010,"10",938,30.9,8,0.7
2010,"11",1063,29.6,13,0.4
2010,"12",957,34.2,2,0.2
2010,"13",808,30.7,3,0.3
2010,"15",1260,32.5,18,0.5
2010,"16",689,28.4,5,0.4
2010,"17",834,30.3,3,0.2
2010,"18",683,29.4,3,0.2
2010,"19",617,27.3,3,0.3
2010,"20",671,27.6,4,0.3
2010,"21",601,28.6,3,0.3
2010,"22",712,30.9,5,0.3
2010,"23",707,29.8,7,0.4
2010,"24",1091,30.1,6,0.3
2010,"25",1006,30.3,6,0.3
2010,"26",723,32.2,3,0.2
2010,"27",759,29.5,3,0.2
2010,"28",648,31.6,5,0.5
2010,"29",667,28.9,3,0.3
2010,"30",629,27.8,5,0.4
2010,"31",648,26.9,5,0.3
2010,"32",998,30.7,6,0.3
2010,"33",933,29.4,7,0.4
2010,"34",1092,30.9,4,0.2
2010,"35",683,29.1,6,0.4
2010,"36",977,30.9,3,0.2
2010,"37",718,29.5,3,0.2
2010,"38",555,25.7,6,0.6
2010,"39",678,29.8,2,0.2
2010,"40",633,28.3,3,0.3
2010,"41",795,30.6,4,0.4
2010,"42",739,29.3,3,0.1
2010,"44",882,30.1,9,0.5
2010,"45",701,29.6,4,0.3
2010,"46",574,25.9,7,0.4
2010,"47",678,29.7,3,0.2
2010,"48",786,29.5,2,0.1
2010,"49",781,28.2,5,0.3
2010,"50",809,30.8,10,0.5
2010,"51",970,29.2,4,0.2
2010,"53",882,29.6,4,0.2
2010,"54",549,29,5,0.4
2010,"55",713,28.7,3,0.3
2010,"56",666,24.4,10,0.6
2011,"01",674,30.7,4,0.4
2011,"02",1017,27.5,17,0.5
2011,"04",881,30.9,4,0.3
2011,"05",637,29.6,4,0.4
2011,"06",1185,33,3,0.2
2011,"08",883,30.7,4,0.2
2011,"09",1020,31.4,7,0.3
2011,"10",975,31.5,10,0.7
2011,"11",1135,29.7,11,0.4
2011,"12",981,34.8,2,0.2
2011,"13",835,31.3,3,0.3
2011,"15",1313,33.1,13,0.4
2011,"16",709,29.1,6,0.4
2011,"17",860,30.7,3,0.3
2011,"18",704,29.7,3,0.2
2011,"19",637,27.6,3,0.3
2011,"20",699,27.7,5,0.3
2011,"21",623,29,3,0.2
2011,"22",745,31.7,4,0.3
2011,"23",736,30.3,7,0.5
2011,"24",1139,30.7,4,0.3
2011,"25",1037,30.2,5,0.2
2011,"26",742,32.7,3,0.2
2011,"27",783,29.7,4,0.3
2011,"28",680,32,5,0.5
2011,"29",693,29.1,3,0.2
2011,"30",649,27.8,7,0.4
2011,"31",672,26.9,5,0.3
2011,"32",1011,30.8,8,0.4
2011,"33",956,29.5,7,0.4
2011,"34",1131,31.5,4,0.2
2011,"35",713,29.5,5,0.3
2011,"36",1025,31.3,3,0.2
2011,"37",744,30.1,3,0.3
2011,"38",584,25.6,7,0.6
2011,"39",697,30.1,2,0.2
2011,"40",659,28.5,4,0.2
2011,"41",830,31.3,4,0.3
2011,"42",770,29.7,2,0.2
2011,"44",901,30.5,9,0.5
2011,"45",728,30.3,3,0.4
2011,"46",595,26.1,8,0.5
2011,"47",707,30.2,4,0.3
2011,"48",814,29.6,2,0.1
2011,"49",813,28.7,6,0.3
2011,"50",843,30.9,10,0.6
2011,"51",1024,29.6,6,0.2
2011,"53",923,29.8,4,0.2
2011,"54",574,29.1,5,0.4
2011,"55",735,28.9,3,0.2
2011,"56",708,24.5,12,0.4
2012,"01",691,30.9,4,0.4
2012,"02",1065,27.9,14,0.4
2012,"04",891,31,4,0.3
2012,"05",649,29.7,4,0.3
2012,"06",1209,33.5,3,0.1
2012,"08",915,30.8,5,0.3
2012,"09",1044,31.8,5,0.4
2012,"10",985,31.1,10,0.6
2012,"11",1200,29.6,13,0.4
2012,"12",987,35,2,0.2
2012,"13",849,31.7,3,0.3
2012,"15",1354,33.3,14,0.4
2012,"16",720,29.6,6,0.4
2012,"17",877,30.8,3,0.2
2012,"18",719,29.9,3,0.2
2012,"19",655,27.8,4,0.3
2012,"20",715,27.9,4,0.2
2012,"21",638,29.3,4,0.3
2012,"22",762,31.8,4,0.3
2012,"23",750,30.8,6,0.4
2012,"24",1172,31,5,0.2
2012,"25",1056,30.1,5,0.2
2012,"26",755,32.9,3,0.3
2012,"27",802,29.8,4,0.2
2012,"28",688,32.3,5,0.4
2012,"29",712,29.4,3,0.2
2012,"30",667,28.3,7,0.4
2012,"31",687,27,4,0.3
2012,"32",1001,31,6,0.3
2012,"33",972,29.7,7,0.4
2012,"34",1154,31.8,3,0.2
2012,"35",736,29.8,5,0.4
2012,"36",1061,31.6,3,0.1
2012,"37",759,30.3,3,0.3
2012,"38",610,24.9,7,0.5
2012,"39",710,30.2,3,0.2
2012,"40",679,28.7,3,0.2
2012,"41",854,31.8,4,0.3
2012,"42",794,29.9,3,0.2
2012,"44",908,30.5,8,0.5
2012,"45",749,31.1,4,0.4
2012,"46",617,26,6,0.4
2012,"47",726,30.6,3,0.3
2012,"48",834,29.7,2,0.2
2012,"49",839,29.2,5,0.3
2012,"50",864,31.1,10,0.5
2012,"51",1060,29.9,5,0.2
2012,"53",951,30,4,0.3
2012,"54",594,29.3,5,0.5
2012,"55",749,29.2,3,0.2
2012,"56",733,25.7,11,0.7
2013,"01",705,31.1,3,0.4
2013,"02",1098,27.8,13,0.4
2013,"04",896,30.8,4,0.3
2013,"05",661,29.7,4,0.3
2013,"06",1224,33.7,2,0.1
2013,"08",939,30.9,4,0.2
2013,"09",1056,31.8,5,0.3
2013,"10",999,31.2,11,0.5
2013,"11",1242,29.9,15,0.4
2013,"12",990,34.9,3,0.2
2013,"13",860,31.9,3,0.2
2013,"15",1380,33.3,13,0.5
2013,"16",728,29.8,6,0.5
2013,"17",890,30.8,2,0.2
2013,"18",730,30.1,3,0.3
2013,"19",670,27.8,4,0.2
2013,"20",732,28.1,4,0.3
2013,"21",655,29.3,3,0.3
2013,"22",773,31.8,4,0.3
2013,"23",764,31.1,7,0.4
2013,"24",1196,31,4,0.3
2013,"25",1069,30.2,5,0.3
2013,"26",768,32.7,3,0.2
2013,"27",819,29.7,3,0.2
2013,"28",702,32.1,4,0.3
2013,"29",727,29.7,3,0.3
2013,"30",682,28.5,8,0.4
2013,"31",706,27.2,5,0.3
2013,"32",986,31,4,0.4
2013,"33",987,29.8,8,0.4
2013,"34",1172,32.2,3,0.2
2013,"35",758,30.2,6,0.5
2013,"36",1088,31.9,3,0.2
2013,"37",776,30.6,2,0.2
2013,"38",645,25.3,8,0.5
2013,"39",718,30.1,2,0.2
2013,"40",699,28.7,4,0.3
2013,"41",875,32.2,4,0.3
2013,"42",813,30.1,3,0.2
2013,"44",918,30.6,8,0.4
2013,"45",768,31.5,4,0.3
2013,"46",632,26.3,6,0.5
2013,"47",742,30.9,3,0.3
2013,"48",851,29.6,2,0.1
2013,"49",856,29.5,6,0.3
2013,"50",875,31.1,8,0.6
2013,"51",1087,30.1,4,0.2
2013,"53",973,30.4,4,0.3
2013,"54",611,29.2,6,0.4
2013,"55",759,29.3,3,0.2
2013,"56",764,25.8,12,0.6
2014,"01",715,30.9,4,0.3
2014,"02",1131,28.3,11,0.5
2014,"04",905,30.5,5,0.2
2014,"05",675,29.6,4,0.3
2014,"06",1243,33.8,2,0.1
2014,"08",969,30.8,5,0.3
2014,"09",1069,31.9,5,0.3
2014,"10",1012,30.6,12,0.7
2014,"11",1302,29.6,16,0.4
2014,"12",998,34.7,3,0.1
2014,"13",874,31.8,3,0.2
2014,"15",1417,33.5,13,0.4
2014,"16",738,29.7,6,0.4
2014,"17",903,30.7,2,0.2
2014,"18",741,30.1,3,0.3
2014,"19",689,27.7,4,0.4
2014,"20",748,28.2,4,0.3
2014,"21",667,29.5,4,0.2
2014,"22",786,32,4,0.4
2014,"23",772,31,6,0.4
2014,"24",1218,30.9,5,0.2
2014,"25",1088,30.3,4,0.2
2014,"26",780,32.3,3,0.2
2014,"27",835,29.6,3,0.2
2014,"28",714,32,4,0.3
2014,"29",740,29.8,3,0.2
2014,"30",696,28.6,8,0.4
2014,"31",721,27.2,5,0.3
2014,"32",980,30.5,4,0.4
2014,"33",1001,29.8,9,0.4
2014,"34",1188,32.2,3,0.2
2014,"35",774,30.5,7,0.5
2014,"36",1117,32.1,3,0.1
2014,"37",790,30.6,2,0.3
2014,"38",676,25.3,7,0.4
2014,"39",729,29.9,3,0.1
2014,"40",717,28.5,3,0.2
2014,"41",894,32.5,4,0.3
2014,"42",832,30.4,2,0.2
2014,"44",923,30.9,7,0.5
2014,"45",784,31.6,4,0.3
2014,"46",648,26.2,6,0.5
2014,"47",757,30.9,3,0.3
2014,"48",870,29.5,3,0.2
2014,"49",875,29.4,5,0.4
2014,"50",889,31.2,9,0.6
2014,"51",1108,30,5,0.3
2014,"53",995,30.3,4,0.2
2014,"54",630,29.1,5,0.5
2014,"55",772,29.3,3,0.2
2014,"56",778,25.7,13,0.6
2015,"01",717,30.5,3,0.3
2015,"02",1146,28.2,10,0.6
2015,"04",913,30.1,5,0.3
2015,"05",677,29.5,4,0.3
2015,"06",1255,33.7,2,0.2
2015,"08",1002,30.6,5,0.3
2015,"09",1075,31.7,6,0.3
2015,"10",1018,29.9,11,0.5
2015,"11",1327,29.5,17,0.4
2015,"12",1002,34.4,3,0.2
2015,"13",879,31.3,3,0.2
2015,"15",1438,33.4,16,0.5
2015,"16",743,29.4,6,0.4
2015,"17",907,30.3,3,0.2
2015,"18",745,29.8,3,0.2
2015,"19",697,27.5,4,0.3
2015,"20",757,27.9,5,0.2
2015,"21",675,29.3,3,0.3
2015,"22",788,32,4,0.3
2015,"23",777,30.9,6,0.6
2015,"24",1230,30.8,5,0.2
2015,"25",1102,30.3,4,0.2
2015,"26",783,31.7,3,0.3
2015,"27",848,29.2,4,0.2
2015,"28",717,31.7,6,0.4
2015,"29",746,29.4,3,0.2
2015,"30",711,28.6,6,0.5
2015,"31",726,27,4,0.3
2015,"32",973,30.1,5,0.4
2015,"33",1000,29.5,9,0.4
2015,"34",1192,32.1,3,0.2
2015,"35",777,30.7,6,0.5
2015,"36",1132,32.2,3,0.2
2015,"37",797,30.3,2,0.2
2015,"38",709,24.9,8,0.5
2015,"39",730,29.5,3,0.2
2015,"40",727,28.3,3,0.2
2015,"41",907,32.1,4,0.3
2015,"42",840,30.3,3,0.2
2015,"44",925,30.6,7,0.5
2015,"45",790,31.1,4,0.3
2015,"46",655,26,7,0.4
2015,"47",764,30.3,3,0.3
2015,"48",882,29.3,2,0.1
2015,"49",887,29,6,0.3
2015,"50",895,30.9,9,0.6
2015,"51",1116,29.9,4,0.2
2015,"53",1014,30,5,0.2
2015,"54",643,28.9,6,0.5
2015,"55",776,28.9,3,0.3
2015,"56",789,25.6,11,0.6
2016,"01",728,29.9,4,0.3
2016,"02",1173,28.2,11,0.5
2016,"04",937,29.8,4,0.2
2016,"05",689,28.8,4,0.3
2016,"06",1297,33.4,2,0.1
2016,"08",1057,30.6,4,0.3
2016,"09",1094,31.3,5,0.3
2016,"10",1039,29.8,10,0.6
2016,"11",1362,29.4,15,0.4
2016,"12",1032,33.9,3,0.2
2016,"13",897,30.7,3,0.2
2016,"15",1456,33.1,14,0.4
2016,"16",764,28.9,8,0.4
2016,"17",925,29.8,3,0.1
2016,"18",758,29.3,3,0.2
2016,"19",715,27.3,4,0.3
2016,"20",775,27.7,4,0.2
2016,"21",690,28.7,3,0.3
2016,"22",800,31.8,4,0.4
2016,"23",790,30.2,6,0.5
2016,"24",1264,30.3,5,0.3
2016,"25",1129,30.1,4,0.2
2016,"26",799,31,3,0.2
2016,"27",873,28.9,4,0.2
2016,"28",723,30.9,5,0.4
2016,"29",759,28.9,4,0.2
2016,"30",732,28.3,6,0.4
2016,"31",745,27,5,0.3
2016,"32",984,29.9,4,0.3
2016,"33",1021,29,10,0.3
2016,"34",1213,31.8,4,0.2
2016,"35",792,30.1,6,0.4
2016,"36",1159,32,3,0.2
2016,"37",816,29.7,3,0.2
2016,"38",736,24.7,7,0.5
2016,"39",743,29,2,0.2
2016,"40",742,27.8,3,0.2
2016,"41",941,31.6,4,0.3
2016,"42",859,29.8,2,0.2
2016,"44",938,30.4,7,0.6
2016,"45",811,30.5,4,0.3
2016,"46",676,26,7,0.5
2016,"47",782,29.8,3,0.2
2016,"48",911,29.1,2,0.1
2016,"49",912,28.5,6,0.3
2016,"50",913,30.5,12,0.6
2016,"51",1135,29.8,4,0.2
2016,"53",1056,29.8,4,0.2
2016,"54",658,28.8,6,0.4
2016,"55",789,28.6,2,0.2
2016,"56",802,25.8,12,0.6
2017,"01",747,29.7,3,0.3
2017,"02",1200,28.1,13,0.5
2017,"04",972,29.5,4,0.2
2017,"05",709,28.4,5,0.3
2017,"06",1358,33.1,3,0.1
2017,"08",1125,30.6,5,0.2
2017,"09",1123,31.2,5,0.3
2017,"10",1076,29.7,10,0.6
2017,"11",1424,29.2,17,0.4
2017,"12",1077,33.6,3,0.2
2017,"13",927,30.2,3,0.2
2017,"15",1507,33.2,18,0.4
2017,"16",792,28.6,7,0.4
2017,"17",952,29.6,3,0.2
2017,"18",782,29,3,0.2
2017,"19",740,27.1,4,0.3
2017,"20",801,27.6,5,0.3
2017,"21",713,28.3,4,0.2
2017,"22",825,32.1,4,0.3
2017,"23",808,29.7,7,0.4
2017,"24",1311,30.2,5,0.3
2017,"25",1173,30.1,5,0.2
2017,"26",824,30.3,3,0.2
2017,"27",906,28.8,4,0.2
2017,"28",740,30.1,5,0.4
2017,"29",784,28.4,4,0.2
2017,"30",751,28.1,9,0.4
2017,"31",773,26.6,4,0.3
2017,"32",1017,29.5,6,0.2
2017,"33",1052,28.8,9,0.4
2017,"34",1249,31.5,4,0.2
2017,"35",809,30,6,0.4
2017,"36",1194,31.9,3,0.1
2017,"37",844,29.4,3,0.2
2017,"38",775,24.9,9,0.4
2017,"39",764,28.6,2,0.2
2017,"40",766,27.6,3,0.2
2017,"41",988,31.3,4,0.3
2017,"42",885,29.6,3,0.1
2017,"44",957,29.9,6,0.5
2017,"45",836,30.3,4,0.3
2017,"46",696,25.8,7,0.5
2017,"47",808,29.4,4,0.3
2017,"48",952,29.1,2,0.2
2017,"49",948,28,6,0.3
2017,"50",945,30.6,11,0.6
2017,"51",1166,29.5,5,0.2
2017,"53",1120,29.6,4,0.2
2017,"54",681,28.7,6,0.4
2017,"55",813,28.1,3,0.2
2017,"56",828,26,11,0.6
2018,"01",772,29.5,4,0.2
2018,"02",1231,28.2,13,0.5
2018,"04",1009,29.3,4,0.3
2018,"05",729,28.2,4,0.3
2018,"06",1429,32.8,2,0.2
2018,"08",1196,30.5,5,0.3
2018,"09",1156,31.2,5,0.4
2018,"10",1110,29.7,9,0.5
2018,"11",1487,28.8,16,0.4
2018,"12",1128,33.5,3,0.2
2018,"13",968,29.9,3,0.2
2018,"15",1566,33,14,0.4
2018,"16",825,28.4,6,0.4
2018,"17",984,29.5,3,0.2
2018,"18",807,28.9,4,0.2
2018,"19",766,27,5,0.2
2018,"20",831,27.5,5,0.3
2018,"21",741,28.1,4,0.3
2018,"22",850,32.5,4,0.4
2018,"23",831,29.3,8,0.3
2018,"24",1357,30.1,4,0.3
2018,"25",1225,30,6,0.2
2018,"26",850,29.8,2,0.2
2018,"27",944,28.6,4,0.2
2018,"28",762,30.1,5,0.4
2018,"29",809,28.2,4,0.2
2018,"30",783,27.8,8,0.4
2018,"31",805,26.4,5,0.3
2018,"32",1060,29.6,5,0.3
2018,"33",1077,28.8,8,0.4
2018,"34",1295,31.2,4,0.2
2018,"35",828,29.7,6,0.4
2018,"36",1240,31.7,3,0.1
2018,"37",877,29.3,3,0.2
2018,"38",806,24.6,7,0.4
2018,"39",788,28.2,2,0.1
2018,"40",793,27.5,3,0.2
2018,"41",1050,30.9,5,0.3
2018,"42",915,29.3,3,0.2
2018,"44",981,29.6,9,0.4
2018,"45",868,29.9,5,0.3
2018,"46",722,25.7,9,0.5
2018,"47",841,29.2,3,0.2
2018,"48",998,29.1,2,0.1
