"year","state_fips","acs_population_male_under_5_estimate","acs_population_male_5_9_estimate","acs_population_male_10_14_estimate","acs_population_male_15_17_estimate","acs_population_male_18_19_estimate","acs_population_male_20_estimate","acs_population_male_21_estimate","acs_population_male_22_24_estimate","acs_population_male_25_29_estimate","acs_population_male_30_34_estimate","acs_population_male_35_39_estimate","acs_population_male_40_44_estimate","acs_population_male_45_49_estimate","acs_population_male_50_54_estimate","acs_population_male_55_59_estimate","acs_population_male_60_61_estimate","acs_population_male_62_64_estimate","acs_population_male_65_66_estimate","acs_population_male_67_69_estimate","acs_population_male_70_74_estimate","acs_population_male_75_79_estimate","acs_population_male_80_84_estimate","acs_population_male_85_plus_estimate","acs_population_male_under_5_moe","acs_population_male_5_9_moe","acs_population_male_10_14_moe","acs_population_male_15_17_moe","acs_population_male_18_19_moe","acs_population_male_20_moe","acs_population_male_21_moe","acs_population_male_22_24_moe","acs_population_male_25_29_moe","acs_population_male_30_34_moe","acs_population_male_35_39_moe","acs_population_male_40_44_moe","acs_population_male_45_49_moe","acs_population_male_50_54_moe","acs_population_male_55_59_moe","acs_population_male_60_61_moe","acs_population_male_62_64_moe","acs_population_male_65_66_moe","acs_population_male_67_69_moe","acs_population_male_70_74_moe","acs_population_male_75_79_moe","acs_population_male_80_84_moe","acs_population_male_85_plus_moe"
2012,"13",349586,357219,348911,213533,152354,76805,71678,203765,333769,324888,335516,353593,349500,324236,273809,98916,135154,76607,92580,114445,78894,48690,33036,770,3275,3367,902,1153,2136,1581,2827,1073,1193,3624,3258,845,900,2098,1842,1913,1598,1751,2054,1119,1080,1037
2012,"15",45409,42530,41561,26185,17913,11047,10654,31538,52159,45596,43912,45278,47489,48494,44512,19541,22660,13132,15806,19680,15089,11567,11746,111,1039,1029,89,158,656,744,903,162,104,752,746,126,103,927,757,788,574,649,698,556,526,588
2012,"16",61130,60363,61082,36192,22965,10800,11209,34306,54336,52111,49536,48070,51215,51632,47719,18163,24247,13655,17789,23144,15906,11221,9163,272,1394,1330,303,393,729,824,979,411,474,1109,1187,356,316,1052,815,805,670,713,636,600,558,549
2012,"17",424818,434160,449475,281544,191576,93967,93571,261759,455010,435160,425883,435723,458482,453913,391356,141024,180613,102511,127778,164208,124420,92050,72372,429,3466,3445,442,736,2254,1969,2576,822,692,3265,3150,550,656,2930,2322,2606,1948,1698,1791,1383,1393,1365
2012,"18",220617,225316,232421,142301,100826,50501,49565,131159,210427,206735,206101,216161,231137,232978,205039,75728,94051,54658,68526,89121,65460,48454,34736,470,2159,2231,479,549,1534,1584,2035,568,692,2041,2263,559,533,2037,1544,1680,1077,1394,1352,998,996,1018
2012,"19",101409,100971,104731,63570,47649,24398,22893,63027,100435,95066,89248,96005,106603,110899,100918,37078,47900,26664,32783,47412,36579,27753,23344,358,1445,1436,377,405,1113,1080,1072,451,457,1445,1393,409,388,1323,923,1144,818,840,845,794,700,626
2012,"20",103058,103226,101882,61317,43736,22503,22144,63102,99952,91822,85826,90023,98701,100421,90384,32143,41504,22680,29588,38278,29343,23296,19952,391,1387,1327,380,514,1046,1086,1410,539,487,1504,1419,524,372,1029,862,955,759,804,970,701,554,645
2012,"21",143611,142594,148543,89894,62116,32403,31963,85936,141405,141224,141717,148862,157201,155474,140562,51884,68888,39523,48739,65310,46021,29556,20929,569,1996,1875,499,724,1226,1135,1440,574,588,1811,1879,555,515,1469,1271,1350,1142,1161,1164,884,704,684
2012,"22",159558,155587,158084,96246,66813,37453,35131,98786,164173,146716,139297,142094,156888,160509,139816,50591,68538,38050,46371,60598,43499,29357,21518,568,2068,2011,433,603,1395,1341,1533,686,599,1699,1722,569,593,1673,1224,1269,1143,1247,1307,890,947,789
2012,"23",35306,38462,40196,26532,19100,9308,8715,22507,36179,35599,39289,45209,51903,54254,49467,18789,25671,14167,16949,23420,17226,12466,9505,248,908,891,207,314,570,615,738,220,275,1063,1035,229,225,950,650,801,633,659,679,516,544,473
2012,"24",186455,185215,193825,123516,84132,41632,42704,117523,195244,180866,181759,203049,218788,210395,180074,65681,84373,46589,60391,73006,53541,38204,31913,387,2254,2200,360,370,1511,1425,1711,494,414,2192,2143,303,255,2045,1328,1963,1095,1180,1494,1048,876,857
2012,"25",187652,197369,206128,133515,102906,52675,50403,131905,220195,200745,200270,234031,249162,241251,209035,76563,100507,55852,69366,87400,69553,54322,44183,233,2469,2430,195,364,1756,1615,2082,313,336,2156,2119,268,246,2079,1569,1877,1169,1212,1266,1227,1000,992
2012,"26",303688,326617,344168,222521,154440,79409,73666,190817,297520,288031,303261,331617,363715,373424,334999,119422,155589,88415,110872,145043,107017,80019,61091,455,2543,2482,387,619,2115,1776,2600,563,577,2738,2796,433,393,2334,1701,2320,1436,1378,1454,1365,1261,1132
2012,"27",180124,180790,181562,113204,76532,37118,37165,107669,187268,176342,165369,179788,200594,200481,173073,61799,78335,43735,54910,72136,55533,40945,34027,450,1765,1816,376,473,1135,1339,1677,465,496,1574,1553,468,368,1445,1295,1287,843,955,1051,843,791,734
2012,"28",106197,106478,106453,64864,47180,25079,24277,59219,96183,92518,89466,93842,99934,99896,89996,33259,43782,24704,32191,42928,29523,19078,12740,571,1964,1905,604,815,1107,1295,1358,726,612,1840,1768,639,577,1233,942,1229,931,921,950,736,765,674
2012,"29",197129,198795,203221,126712,89218,45752,42466,121328,199721,187434,182990,190565,215654,217002,187177,70324,91267,52427,69115,90402,66454,47239,37596,457,2243,2238,511,649,1592,1403,1758,631,565,2106,2155,646,562,1620,1413,1623,1131,1169,1392,1229,1223,1038
2012,"30",31174,31965,31176,20040,14803,7440,7479,20666,32410,30296,28575,29212,34410,38595,37962,14376,17902,10403,13417,16737,12626,8946,6531,274,887,935,265,358,601,731,921,360,327,896,823,267,261,722,667,675,452,471,560,486,443,424
2012,"31",66750,65496,63080,38568,27473,13393,14123,39893,64564,59635,55639,56882,63060,64829,57337,22320,26234,15275,17998,25319,20123,15299,12853,270,1054,1067,252,308,826,784,954,334,289,979,1028,252,255,849,752,741,535,589,636,509,446,473
2012,"32",95894,95556,91654,56780,35669,18606,19529,54643,100751,97639,98795,98509,98486,92251,79903,30829,44450,24900,31400,42408,27519,17443,11882,235,1864,1832,159,298,929,1046,1226,258,290,1857,1886,321,312,1383,1247,1253,879,982,1088,774,646,644
2012,"33",35452,38382,44592,27999,19699,10439,9068,23655,37263,35736,39253,49305,55317,55504,47956,17754,22715,12743,15501,19285,14477,10079,7874,276,819,867,173,243,732,616,775,319,241,947,987,274,243,860,664,694,660,601,621,490,469,429
2012,"34",274793,285495,301746,189305,118776,60106,57175,162289,279894,277634,289863,319078,340948,326730,274372,99497,126813,74213,89877,117632,91757,69810,55386,235,2710,2692,270,217,1533,1784,1994,279,307,2753,2796,276,279,2592,1778,2050,1439,1425,1864,1503,1363,1240
2012,"35",73969,72618,71529,44604,31114,15340,15252,44358,71615,64551,62384,61388,69128,70597,64278,25642,33371,18313,23781,31797,22886,15668,11527,522,1358,1250,400,510,906,849,1219,557,396,1435,1506,291,310,1201,945,943,723,757,856,714,664,521
2012,"36",593298,589008,622045,403279,290675,157806,145829,409326,684886,633562,616352,667155,704077,683971,595371,217298,282409,156855,199532,263455,201267,151301,123118,613,3277,3263,485,678,2593,2287,3309,639,708,3908,3961,534,558,3167,2871,2746,1991,2136,2743,1959,2005,1834
2012,"37",320213,323653,324289,195474,143445,75604,71880,192628,307639,307177,319115,335655,338631,322637,286874,107716,146941,83602,107809,134616,97660,62842,43669,683,2665,2762,728,936,2105,2066,2651,743,1034,3465,3522,924,644,2415,2118,2084,1591,1674,1795,1244,999,1103
2012,"38",22515,21192,20053,13500,11717,6831,6392,19237,26090,22193,18727,20535,22932,25422,23242,8393,10444,5673,7084,10007,7597,6687,5567,252,558,559,219,229,734,552,805,294,258,580,582,190,237,559,444,469,306,367,365,320,323,301
2012,"39",363672,384458,392512,247960,170617,85343,83402,217316,361562,346481,351208,384093,415658,430816,382897,140378,180392,99037,127630,169287,127964,95348,72342,420,3413,3343,508,679,1952,1994,2505,661,936,2913,2892,616,561,2957,1914,2204,1498,1836,1624,1846,1519,1386
2012,"40",132925,132887,130236,78848,56912,28709,29478,82451,133738,123225,117666,115509,127235,129659,115537,41541,56544,31539,42655,58255,40722,28475,20891,465,1652,1521,411,569,1200,1105,1349,521,447,1564,1599,402,439,1522,952,1332,882,999,1210,854,745,637
2012,"41",120333,122519,122920,76807,53239,26287,27991,76135,132915,132658,125397,128927,129241,134929,130896,50594,66179,37421,46715,57341,41679,30917,27146,402,1698,1741,343,500,1070,1240,1519,482,561,2018,2021,379,396,1835,1404,1340,850,984,1039,954,932,822
2012,"42",371351,386650,402158,264913,196539,98288,95407,246596,396017,367470,380260,421784,464272,481142,430225,156176,203122,115446,148428,192841,153950,120263,97107,406,3152,3192,366,787,2394,2366,2696,637,631,3014,3058,515,474,2841,2342,1960,1802,1859,1889,1667,1435,1439
2012,"44",29152,30915,32939,21312,18557,9927,9365,22016,33334,30616,31706,35358,38591,38817,34621,12402,15777,9899,10563,14098,11333,9741,7482,195,986,991,176,234,699,729,815,258,308,1088,1032,223,182,853,695,690,426,536,565,493,513,574
2012,"45",152199,151671,151140,93737,73122,40218,37655,92668,151048,142877,145632,151532,158617,156679,143429,55853,76856,45208,56436,73099,48962,31981,21279,388,1905,1891,404,587,1628,1230,1707,529,643,1803,1936,575,480,1824,1531,1470,1241,1302,1291,850,818,830
2012,"46",30035,27941,28659,17598,12426,6440,6161,17502,28833,25397,23772,24557,28564,29823,27627,9540,12882,7140,8743,12004,9412,7667,6611,263,667,714,266,353,487,475,730,347,369,705,677,260,241,674,483,577,386,494,503,393,340,344
2012,"47",207430,208574,217086,131596,89770,45515,44348,125401,208100,202239,208289,216511,225127,221226,198028,78567,99857,57623,74971,97162,67583,43096,29469,694,2634,2588,561,711,1450,1606,1889,678,629,2789,2713,663,620,1914,1393,1813,1186,1463,1313,1130,1071,927
2012,"48",984240,979527,960399,577748,390520,203513,197795,545609,938304,889877,879995,855388,867986,824497,689760,250664,323017,184748,227146,286241,209531,139213,104094,859,5297,5261,948,1373,3333,3442,4296,1309,1446,5352,5386,1061,789,4076,3046,3390,2734,2804,3019,2230,1795,1816
2012,"49",133709,128327,116669,67024,43945,18706,23407,74456,115524,110525,90874,80810,77184,75288,66408,22236,30649,16138,21708,28601,21519,14916,11363,293,1554,1505,273,424,845,980,1116,459,302,1538,1527,322,259,960,772,891,662,728,748,551,577,492
2012,"50",16351,17743,19428,12637,11148,6219,5097,11659,17646,16876,17398,21571,23806,25465,24461,8823,11322,6500,7956,9789,7138,5298,4098,185,633,599,159,170,431,426,525,200,166,621,628,159,185,502,432,428,363,370,435,307,300,277
2012,"51",259588,257707,264241,163260,120085,64750,62115,169957,283365,263759,262679,287366,300643,287935,244334,93552,121644,68341,85357,107685,77139,50289,38029,734,2349,2209,778,1358,2037,2022,2284,889,1023,2888,2729,819,694,2339,1815,1895,1491,1509,1734,1235,1002,938
2012,"53",224340,219607,223782,139791,95083,51920,48371,143790,247227,232096,226568,235472,243645,245221,219864,81430,107172,58798,73330,91458,65417,45939,39725,403,2122,2096,364,530,1878,1520,2241,403,347,2344,2426,356,348,2021,1655,2069,1254,1341,1265,1201,1007,982
2012,"54",53283,53220,56646,35047,26442,13298,13828,34196,54082,56552,57486,61952,65180,69761,67264,28261,34144,19757,25427,33179,24700,16666,10771,357,1138,1102,245,519,781,919,1042,399,490,1363,1288,363,320,1265,991,995,715,703,875,729,599,573
2012,"55",181962,186655,193021,120874,84223,42892,40258,114672,187376,179059,174975,192034,216296,217161,193284,68364,88386,48671,60941,82975,62477,47895,37820,459,1781,1829,414,471,1394,1290,1639,458,486,2015,2004,441,349,1602,1176,1402,946,1023,1099,1116,966,919
2012,"56",19996,18925,19036,11511,8972,4743,3883,12666,21097,18872,17540,17739,19394,21920,21488,7386,8883,4825,6711,7988,5627,4229,3213,268,762,739,266,345,460,442,631,421,395,751,805,238,264,651,506,532,366,382,402,322,331,290
2013,"01",154615,156368,163186,99840,69792,37802,38413,95880,154319,148033,144615,156249,163875,167527,151840,57979,78327,46066,58362,73629,52940,34697,24238,590,1959,1950,515,630,1422,1342,1685,977,702,2112,2231,558,481,1732,1547,1499,1315,1300,1352,1067,1068,779
2013,"02",28278,26035,26695,16326,11126,6701,6529,18675,30202,26033,23315,24658,26772,28656,27285,8731,10836,5967,6172,7914,4411,2785,1696,148,744,762,204,306,454,514,656,290,226,730,672,252,260,633,613,464,350,409,428,308,252,256
2013,"04",227775,228431,233380,138498,96305,50715,49318,139723,226271,216784,205791,212757,208717,206028,183764,70659,100707,61832,78332,111080,79695,54557,40248,260,2700,2686,215,432,1650,1797,2614,475,377,2466,2509,326,406,1883,1602,1877,1911,1735,1749,1256,1139,1226
2013,"05",99922,102542,100255,60407,42591,22771,22640,57954,96166,94066,89944,92338,97736,98827,91755,34393,46646,28825,36232,49023,35286,22387,17156,652,1750,1702,539,682,1106,1136,1433,695,491,1620,1604,507,413,1464,1142,1163,920,1062,1051,928,805,660
2013,"06",1291918,1284613,1313817,838167,578682,312747,304250,860413,1433388,1342610,1283483,1314541,1322759,1280808,1102599,395589,521566,298756,358892,468950,345431,251334,221155,584,5489,5560,542,636,3597,4919,5362,600,685,6731,6659,648,644,4553,3826,3817,2837,3245,3478,2607,2635,2401
2013,"08",174346,178433,173710,102618,73652,37633,40486,110245,195669,189853,180960,180945,179342,183945,164622,61366,78981,44704,51406,64904,45393,30859,24271,406,2225,2216,393,631,1501,1103,1762,624,657,2031,2117,475,341,1607,1544,1602,1150,1055,1311,1052,974,796
2013,"09",100870,111910,121798,76681,54127,26793,25407,66400,110066,104599,103319,125646,137956,138970,119705,42487,58233,33240,40317,51175,38045,30225,27395,258,1757,1733,200,302,949,1089,1315,296,355,1685,1624,247,237,1470,954,1388,961,1177,1255,868,791,816
2013,"10",28515,29093,28757,18066,13430,7053,6864,18601,29468,27372,26500,28771,31878,32089,27723,10589,15622,8316,12137,15437,10659,7167,5878,110,841,838,67,206,646,535,711,118,95,887,900,125,99,814,677,723,435,542,596,424,371,378
2013,"11",18640,14041,12415,8092,10829,6216,5297,15693,33313,29258,22119,20397,19470,18444,16509,5944,8052,4370,5577,6959,5051,3524,2894,70,669,668,68,518,457,600,825,54,83,775,784,73,7,572,424,533,359,409,371,347,299,297
2013,"12",550044,550334,583817,364822,254591,145158,137550,368013,611253,572155,575079,627613,677012,664302,591116,224081,320188,205015,271268,369929,286557,212419,170273,613,4812,4833,550,1090,3042,3376,3792,936,848,5144,5054,828,816,4280,2732,3706,2568,3296,3162,2892,2459,2702
2013,"13",345538,358483,354621,212773,152692,77452,72295,208654,334764,328955,329325,352314,349089,328923,280859,100035,141433,80493,97830,121063,81512,50039,34798,954,3306,3414,927,1179,2146,2448,3023,1345,1058,3077,3178,891,772,2542,2225,2112,1455,1548,1722,1242,1451,1099
2013,"15",45823,42663,42463,25516,17427,11076,11090,32768,54048,47500,43580,45273,46394,47789,45022,19824,22850,13903,16833,20973,14916,11486,12209,149,954,969,87,169,610,644,802,246,149,1271,1284,163,116,1001,937,747,694,687,735,489,586,538
2013,"16",60389,60524,62489,36093,22531,10936,11604,33957,54230,53140,49151,48959,50119,51949,48347,18564,25873,14888,18468,24255,16541,11440,9261,291,1562,1536,367,496,854,815,1135,475,423,1218,1298,455,283,1081,804,923,726,777,748,534,514,457
2013,"17",418842,432032,447376,277760,188637,95367,93192,263530,452733,439384,419913,432115,450652,456290,399185,144408,190612,106683,131956,170904,124813,92619,75096,427,3142,3193,496,907,1947,2025,2635,723,607,2979,3075,576,556,2895,2551,2849,1959,1756,1853,1599,1411,1341
2013,"18",218310,227678,230367,140677,99649,51490,49762,133856,209180,208810,204725,214540,226802,233369,211142,75093,99552,58341,70652,91488,65707,48485,36620,542,2153,2193,504,647,1745,1702,2169,521,589,2077,1993,620,617,1773,1344,1737,1352,1304,1303,986,1081,935
2013,"19",100673,102258,104549,62964,47437,25138,23281,63362,100159,97237,89454,94466,103986,111046,102614,38284,50697,27901,33805,48366,36562,27903,24010,481,1481,1463,371,493,1089,955,1359,493,415,1515,1582,493,376,1278,1002,962,703,934,899,834,720,752
2013,"20",103053,104141,102544,61040,43652,23022,22329,63994,100009,94803,85362,89338,95312,100224,92314,32543,43719,24069,30259,39880,29380,23459,20603,369,1495,1553,451,598,1185,1055,1678,543,518,1227,1314,382,414,1216,904,1051,791,796,845,786,656,644
2013,"21",143001,143506,148749,88886,60943,33401,32452,88194,141171,142138,140053,147335,155020,156050,142776,51992,72309,41849,50613,66907,46041,30509,22091,590,2010,1972,552,589,1331,1201,1444,614,569,2003,1992,545,518,1757,1201,1515,977,988,1209,901,874,713
2013,"22",158537,157860,157784,94957,65536,37280,35551,100164,165886,153245,140586,140069,153713,159977,143809,51985,70518,40864,47508,62594,44393,29802,22321,492,2117,2183,412,665,1450,1523,1844,664,756,1961,1981,662,480,1847,1222,1540,1106,1265,1284,869,905,704
2013,"23",34495,38189,39426,25859,18764,9140,8648,22859,36587,35846,37772,44069,50361,54280,50478,18456,27005,15428,17622,24419,17286,12699,9912,249,903,885,218,297,601,599,671,220,272,834,797,206,264,911,611,704,560,572,650,546,557,448
2013,"24",186729,187504,192296,121112,84316,41553,42760,119053,199163,187216,177732,201165,216278,213767,183913,66639,88827,49461,61901,77104,54401,38889,32752,352,2277,2226,279,465,1601,1387,1635,498,509,2320,2340,336,307,1700,1386,1717,1163,1231,1121,1152,1023,947
2013,"25",187409,195828,205282,131389,103627,52567,50632,135130,225541,205255,197281,227349,246423,244143,215688,76712,104561,59822,72546,91040,70241,53316,45720,289,2074,2096,180,376,1494,1659,1778,323,308,2262,2203,233,229,2195,1456,1870,1071,1333,1412,1272,1181,1105
2013,"26",299425,323598,338970,217547,151162,79893,75445,195896,296367,288784,293156,326256,355392,372013,341244,122226,163546,93415,115753,149963,107074,80018,64159,370,2693,2648,409,582,1851,1917,2513,475,506,2471,2456,492,418,2174,1864,1837,1271,1461,1635,1252,1228,979
2013,"27",179540,181328,182348,111970,75684,37108,37236,107424,186156,181538,163811,176767,195254,202466,178526,63341,83640,46245,57044,75323,56643,41519,34747,444,1635,1649,423,540,1172,1166,1517,518,507,1879,1862,462,359,1462,1200,1481,918,968,1011,775,835,811
2013,"28",105199,105091,107668,63841,46393,26529,23268,60191,96390,94120,88715,93842,97483,99585,91478,33326,45590,26310,33322,43826,30727,18734,13728,655,1895,1859,553,787,1218,1229,1514,811,685,1876,1749,706,479,1392,1062,1185,871,958,1112,817,751,701
2013,"29",195979,198915,203152,124340,87387,46403,43275,121674,200286,191470,181983,185976,209386,219662,191421,72252,95293,55287,71261,92595,67923,47483,38548,499,2336,2331,472,697,1557,1502,1857,646,556,2263,2132,582,543,1723,1441,1306,1196,1233,1479,1059,1051,857
2013,"30",31337,32533,30932,20094,14514,7617,8037,20521,32432,31695,28437,28855,33217,38072,38329,14659,18839,10929,14036,17701,12862,9244,6657,335,843,820,278,360,613,628,792,370,365,801,874,297,325,717,727,635,534,643,620,466,458,407
2013,"31",66678,66812,63277,38193,27492,13439,14496,39879,64837,61256,55357,56852,60990,65360,58146,22809,27765,16215,19438,25190,20313,15828,12856,312,1159,1140,263,322,649,820,885,426,300,1033,1020,275,286,820,611,642,547,666,618,575,548,497
2013,"32",93914,95456,92541,56790,35155,18816,19744,55397,100660,99189,97469,98218,98377,93806,82521,31310,44788,26808,32598,44228,28669,18010,12674,230,1738,1699,156,279,916,881,1075,237,352,1789,1781,243,268,1468,1133,1189,974,898,1191,839,682,613
2013,"33",34939,38166,43166,27558,19786,10140,9451,23912,38111,36057,37698,47303,54084,56134,49160,18028,24054,13949,15946,20248,14563,10307,8346,245,973,966,165,240,720,731,789,259,243,1111,1079,267,255,927,729,802,606,565,605,520,425,496
2013,"34",274712,283917,301103,187123,118737,60087,57195,166378,282812,280393,284086,313609,336487,331299,284000,100462,130815,78646,92897,121585,90218,70079,58177,238,2472,2437,219,241,1466,1607,1881,299,303,2469,2540,226,238,2035,1663,2028,1300,1556,1687,1382,1443,1155
2013,"35",72610,73240,72570,43819,31039,15814,15814,45006,71942,66658,62480,60688,67243,70867,64947,26275,34283,19987,24213,33169,23233,16586,11807,360,1296,1275,448,413,882,893,1111,390,505,1282,1322,435,290,1203,1042,1168,886,916,881,672,578,607
2013,"36",595835,587047,617327,394682,287617,157055,146860,413775,696848,646418,608396,655689,695717,691182,607896,219758,295964,166802,205967,270490,201201,151731,128239,579,3490,3489,423,805,2385,2590,3085,685,568,4159,4192,582,528,3544,2954,2996,2196,2233,2275,1813,1727,1766
2013,"37",318194,325928,327775,194651,143403,78830,74747,197159,310448,308038,316036,333906,337091,327347,292855,108688,153782,89043,112974,140536,100260,64636,46238,685,2820,2905,754,867,2255,1924,2730,904,882,2897,2921,846,809,2887,2058,2361,1578,1835,1778,1676,1496,1223
2013,"38",23224,21559,20932,13240,11685,7396,6752,19853,27026,23445,19799,20170,22351,25417,23710,8900,11011,6051,7371,10131,7813,6488,5623,219,627,617,200,253,645,649,903,308,304,676,580,178,202,521,412,537,312,344,379,295,310,301
2013,"39",361311,382573,390655,244436,169650,85820,82137,222909,361410,350074,343651,379399,405691,429137,391606,142213,189994,105199,131775,174404,128830,95038,74754,610,3009,3042,540,651,1911,1796,2224,754,667,2735,2700,619,535,2269,2085,1985,1524,1699,1797,1466,1339,1383
2013,"40",134218,134503,131805,78468,56439,29817,29871,82903,133819,126867,117400,116359,123871,130057,117766,42127,58608,33545,43554,59720,41782,28890,21486,474,1630,1608,348,512,1182,1158,1425,554,488,1474,1442,459,413,1367,981,1165,873,941,1020,770,687,798
2013,"41",119716,122392,123243,75923,53143,26678,27787,76817,132863,134137,124540,131505,127395,133699,131596,52179,69180,40185,48188,61621,42677,31099,27451,372,1930,1962,372,555,1021,1242,1559,575,543,1990,1915,429,434,1698,1332,1509,1114,1123,1248,1099,992,934
2013,"42",370033,385870,398535,259027,194025,99130,94316,249578,403491,376084,372623,414492,455464,480107,441054,158624,212384,122986,152348,198662,153725,119042,100205,416,2906,2874,367,866,1767,2069,2425,539,554,3339,3249,518,429,2557,1888,2593,1512,1914,1799,1865,1823,1578
2013,"44",28627,30381,32769,20773,18203,9613,9337,22512,33927,31067,30612,34429,38077,38860,35233,12485,16906,10418,11027,14832,10884,9500,7983,194,944,932,156,267,651,722,904,192,246,929,926,213,194,855,579,694,563,515,602,510,528,458
2013,"45",151311,154771,150347,93069,72880,40393,36828,97002,152212,144792,143247,151425,157846,158256,145827,55985,79867,47897,59974,76483,50391,33287,22215,410,2337,2311,385,715,1305,1276,1763,609,618,1902,1822,439,479,1897,1533,1530,1241,1282,1208,948,1058,923
2013,"46",30434,29200,28462,17178,12450,6702,6435,17714,28992,26514,24353,23840,27644,29818,27893,10254,13618,7662,8751,12673,9301,7784,6710,248,810,860,243,315,552,482,725,312,323,745,697,263,236,795,591,550,450,447,500,473,391,376
2013,"47",205978,208194,218263,130501,88658,47131,45759,128374,207432,204504,204910,217042,223430,222216,203164,77008,104390,60439,78211,101163,69158,43998,30873,694,2297,2261,649,603,1728,1495,2082,733,687,2470,2495,681,588,2114,1539,1943,1267,1651,1667,1194,1128,1006
2013,"48",987673,996977,975394,580085,390682,206655,202940,559310,951439,914165,885673,864764,863798,840296,717239,256011,336267,196700,237064,299924,215305,145001,105794,1045,5258,5303,871,1455,3778,2901,3935,1237,1246,5319,5362,1055,1015,4099,3153,3729,2933,2731,2738,2456,1925,2130
2013,"49",133051,129446,121418,68067,43972,18813,23964,75834,113048,113093,95180,82408,76623,76292,68849,23353,31911,17413,22910,29507,22306,14947,11862,330,1752,1772,252,416,1007,1176,1347,358,311,1185,1223,322,258,921,680,796,540,765,775,609,514,598
2013,"50",16136,17829,18887,12360,11072,6015,5055,12004,17787,17071,17149,20869,22959,25369,24604,8878,11957,6951,8247,10507,7520,5039,4279,166,560,563,127,158,512,395,505,172,147,560,550,158,162,585,495,499,364,400,336,345,309,300
2013,"51",259720,262919,263384,161240,120602,64033,62761,172680,287689,272134,262348,283934,296475,292007,250330,93653,127525,72551,89489,112222,78434,52498,39298,791,2960,2797,724,1411,1574,1774,1966,1139,1005,2976,3018,825,789,2203,1685,2147,1346,1484,1618,1101,1159,961
2013,"53",226020,223893,223044,138386,93240,52775,50594,144949,250681,239301,226614,235441,239458,245956,223170,82938,113702,63210,77208,96381,66994,46717,40867,460,2578,2656,309,471,1620,1665,2278,502,521,2603,2700,420,312,2070,1607,1943,1498,1359,1370,1236,1155,939
2013,"54",53223,53409,55580,34461,25819,13363,13356,35512,54098,56999,56550,62209,64220,68590,68186,27886,35733,20464,25892,34647,24881,16725,11398,357,1232,1238,241,457,924,845,1114,393,441,1145,1117,361,364,1005,783,996,760,885,789,714,656,525
2013,"55",180000,186685,192658,118810,83842,44248,40301,114090,185934,182484,172768,187908,210560,219072,197885,70587,93670,52083,63420,85776,62534,47965,39626,477,1701,1704,382,383,1507,1395,1836,471,428,1874,1836,403,365,1560,1170,1397,934,990,1040,945,982,848
2013,"56",20403,19513,19367,11422,8759,4785,4016,12661,21461,19826,18059,17761,18723,21725,21949,7580,9453,5736,6610,8127,5846,4256,3185,399,669,724,264,363,512,424,626,345,394,681,857,294,321,572,461,477,417,448,440,349,317,309
2014,"01",153452,155793,163031,98383,68780,36875,38350,98433,154114,150111,141465,156269,160350,167838,154438,58483,80249,47229,60793,76714,54211,35411,25248,526,2472,2432,561,703,1333,1526,1952,858,706,2313,2160,510,533,1717,1281,1753,1235,1315,1237,1109,1033,891
2014,"02",27719,26527,26380,15875,11003,6865,7205,19715,31480,27144,23689,24628,25621,28053,26812,9338,11509,6481,6320,8450,4650,2902,1753,255,719,722,162,266,635,552,747,294,341,871,839,262,212,720,582,627,470,425,496,277,291,219
2014,"04",224698,229739,234163,138205,95106,52038,51001,141375,227755,220383,206051,212646,207075,208763,189095,71682,102765,65415,82792,115904,83495,56736,41909,311,2305,2244,294,383,1826,1672,2145,497,334,2353,2352,363,275,1996,1609,1955,1757,1723,1825,1733,1398,1220
2014,"05",99719,102306,100801,60542,41876,23038,23159,58196,95794,95451,91206,91419,94994,99543,91505,35315,47872,29614,37950,50344,36395,22906,17290,619,1739,1809,531,672,924,1075,1515,535,603,1780,1639,530,474,1344,1071,1203,894,965,1005,793,797,732
2014,"06",1288128,1291849,1304704,824086,568697,314164,307313,874398,1450748,1371919,1283095,1312588,1314081,1297245,1131907,407351,542840,314496,378328,493329,354011,258798,227444,578,5695,5738,640,586,4286,3512,4858,769,734,6447,6519,740,525,4470,3837,3792,2948,2829,3414,3200,2584,2910
2014,"08",173418,179221,177480,102411,73833,38049,40332,113412,200299,194838,182604,182434,176216,184128,167664,63326,82675,47839,55571,68090,47657,31573,25200,488,2263,2313,335,596,1190,1513,1705,623,609,2035,2119,417,435,2003,1476,1820,1194,1251,1159,1062,989,920
2014,"09",99110,111224,120080,76297,54373,26706,25092,69718,111596,105689,102026,122087,135259,139152,123917,42954,59273,34450,42963,52756,38437,29718,27744,158,1689,1696,194,264,1031,1269,1320,298,255,1808,1790,283,219,1563,1419,1153,909,985,1131,1003,949,710
2014,"10",28518,28790,28969,17732,13411,7212,6896,18421,30063,28017,26674,28037,31261,32190,28825,10949,15724,9248,12462,16090,11059,7415,5960,93,912,909,76,145,624,587,597,117,88,862,868,126,110,727,504,610,449,555,496,456,423,437
2014,"11",19659,14551,12370,7923,10439,6015,5353,16118,34583,31120,22517,21044,19324,18873,16939,5918,8332,4368,5529,7481,5065,3530,2979,66,513,513,56,168,593,579,751,54,80,768,752,48,2,583,452,595,395,387,408,357,341,301
