"year","state_fips","stalt_unemployed_15_plus_weeks","stalt_job_losers","stalt_discouraged_workers","stalt_all_marginally_attached","stalt_involuntary_part_time_employed","stalt_civilian_labor_force","stalt_employed","stalt_unemployed","stalt_u1","stalt_u2","stalt_u3","stalt_u4","stalt_u5","stalt_u6"
2012,"56",6400,7500,700,3100,11100,304700,288000,16700,2.1,2.5,5.5,5.7,6.4,10
2013,"01",79300,80100,19200,43900,77700,2185600,2035000,150600,3.6,3.7,6.9,7.7,8.7,12.2
2013,"02",9700,12200,1600,5600,15100,366900,342600,24300,2.7,3.3,6.6,7,8,12.1
2013,"04",118500,110800,20700,64500,184100,3006700,2764800,241800,3.9,3.7,8,8.7,10,16
2013,"05",48000,49200,7800,26100,54500,1307700,1205500,102300,3.7,3.8,7.8,8.4,9.6,13.7
2013,"06",930400,900800,113300,318300,1309100,18656500,17000000,1656500,5,4.8,8.9,9.4,10.4,17.3
2013,"08",94600,89500,8200,30800,134200,2754300,2572400,181900,3.4,3.3,6.6,6.9,7.6,12.5
2013,"09",82200,81600,11600,28800,91300,1856500,1714100,142300,4.4,4.4,7.7,8.2,9.1,13.9
2013,"10",16600,17400,2700,6900,22400,438500,407800,30700,3.8,4,7,7.6,8.4,13.5
2013,"11",20500,15800,2300,7300,14200,371200,339200,32000,5.5,4.3,8.6,9.2,10.4,14.1
2013,"12",404400,384000,79400,154400,541600,9435300,8764400,670900,4.3,4.1,7.1,7.9,8.6,14.3
2013,"13",227100,187800,40600,89100,236300,4744200,4355000,389300,4.8,4,8.2,9,9.9,14.8
2013,"15",15600,13600,4400,12000,32800,649000,617500,31500,2.4,2.1,4.8,5.5,6.6,11.5
2013,"16",18100,22400,2900,9400,39100,771300,720900,50500,2.3,2.9,6.5,6.9,7.7,12.7
2013,"17",341100,331100,38300,97600,376500,6560000,5966100,593900,5.2,5,9.1,9.6,10.4,16
2013,"18",124400,135200,10300,35900,146700,3188700,2944800,244000,3.9,4.2,7.7,7.9,8.7,13.2
2013,"19",28300,38200,3600,15300,62400,1679500,1601200,78200,1.7,2.3,4.7,4.9,5.5,9.2
2013,"20",34500,40100,4900,19400,64100,1493300,1410200,83200,2.3,2.7,5.6,5.9,6.8,11
2013,"21",81800,84900,12700,35200,112400,2063200,1895700,167500,4,4.1,8.1,8.7,9.7,15
2013,"22",70400,69100,10900,35700,87800,2095000,1947800,147200,3.4,3.3,7,7.5,8.6,12.7
2013,"23",21600,26300,1700,9100,41600,710000,662000,48000,3,3.7,6.8,7,7.9,13.7
2013,"24",109000,115400,19800,58300,130100,3129000,2920200,208800,3.5,3.7,6.7,7.3,8.4,12.5
2013,"25",129600,141700,15600,51500,169400,3481500,3236700,244800,3.7,4.1,7,7.4,8.4,13.2
2013,"26",220100,200200,28200,78900,250500,4727500,4319900,407600,4.7,4.2,8.6,9.2,10.1,15.3
2013,"27",61700,80600,8300,31400,140400,2957800,2813000,144800,2.1,2.7,4.9,5.2,5.9,10.6
2013,"28",61100,54900,7200,19100,57600,1259500,1149300,110300,4.9,4.4,8.8,9.3,10.1,14.6
2013,"29",107300,116600,9400,32800,121800,3015200,2817500,197700,3.6,3.9,6.6,6.8,7.6,11.6
2013,"30",10000,14600,2300,6300,25600,510800,482800,27900,1.9,2.9,5.5,5.9,6.6,11.6
2013,"31",15800,19000,2100,7200,34000,1030500,988500,42000,1.5,1.8,4.1,4.3,4.7,8
2013,"32",76500,77800,15300,29900,90800,1383200,1247700,135600,5.5,5.6,9.8,10.8,11.7,18.1
2013,"33",18500,22500,1600,7300,35600,743400,704400,39000,2.5,3,5.2,5.4,6.2,10.9
2013,"34",230200,214600,33300,82100,225200,4530100,4160900,369200,5.1,4.7,8.2,8.8,9.8,14.7
2013,"35",37300,30700,5400,20100,42900,918000,852100,66000,4.1,3.3,7.2,7.7,9.2,13.7
2013,"36",443900,434200,68000,168700,453400,9666500,8930200,736300,4.6,4.5,7.6,8.3,9.2,13.8
2013,"37",212800,199400,35700,72200,253200,4663500,4294100,369300,4.6,4.3,7.9,8.6,9.3,14.7
2013,"38",3500,6100,800,2500,9000,406900,395300,11700,0.9,1.5,2.9,3,3.5,5.6
2013,"39",224400,220300,26200,82300,273400,5699100,5267000,432100,3.9,3.9,7.6,8,8.9,13.6
2013,"40",40400,48300,6700,24000,63000,1815400,1714300,101100,2.2,2.7,5.6,5.9,6.8,10.2
2013,"41",74000,79700,5900,25600,141000,1895300,1745600,149800,3.9,4.2,7.9,8.2,9.1,16.5
2013,"42",274000,274100,34500,102400,290000,6474300,5988000,486300,4.2,4.2,7.5,8,9,13.4
2013,"44",29100,29700,2700,8100,28400,554400,503300,51100,5.2,5.3,9.2,9.6,10.5,15.5
2013,"45",83000,81000,22000,47900,97400,2180800,2014800,166000,3.8,3.7,7.6,8.5,9.6,14
2013,"46",5300,7600,1100,3300,12500,447000,430800,16200,1.2,1.7,3.6,3.9,4.3,7.1
2013,"47",119100,115300,17300,42200,167300,3068300,2821500,246900,3.9,3.8,8,8.6,9.3,14.7
2013,"48",366600,378200,44400,140200,522900,12832800,12030700,802200,2.9,2.9,6.3,6.6,7.3,11.3
2013,"49",23400,28900,4600,13600,63700,1421400,1359300,62100,1.6,2,4.4,4.7,5.3,9.7
2013,"50",6000,7900,1000,3500,14400,350000,335000,15100,1.7,2.2,4.3,4.6,5.3,9.3
2013,"51",122400,111700,18600,57500,197500,4230400,3992800,237600,2.9,2.6,5.6,6,6.9,11.5
2013,"53",108200,121500,11700,49900,200000,3460200,3219500,240700,3.1,3.5,7,7.3,8.3,14
2013,"54",28500,29600,4400,11200,33800,801800,749100,52800,3.6,3.7,6.6,7.1,7.9,12
2013,"55",103900,114900,10000,32100,137500,3092700,2884300,208400,3.4,3.7,6.7,7,7.7,12.1
2013,"56",4800,6800,900,2800,9200,308900,294700,14300,1.6,2.2,4.6,4.9,5.5,8.4
2014,"01",82300,78600,11000,35600,89100,2166500,2013000,153500,3.8,3.6,7.1,7.6,8.6,12.6
2014,"02",9300,13000,1900,5100,11800,366500,340400,26000,2.5,3.6,7.1,7.6,8.4,11.5
2014,"04",100300,94600,20100,55200,189700,3085200,2869200,216000,3.3,3.1,7,7.6,8.6,14.7
2014,"05",27000,37400,2100,12300,43200,1295900,1218400,77500,2.1,2.9,6,6.1,6.9,10.2
2014,"06",714900,730700,97600,305800,1185100,18696300,17297900,1398300,3.8,3.9,7.5,8,9,15.2
2014,"08",66800,67800,6600,24700,104300,2808500,2670500,138000,2.4,2.4,4.9,5.1,5.7,9.4
2014,"09",69600,69400,12400,29200,88500,1897300,1772900,124400,3.7,3.7,6.6,7.2,8,12.6
2014,"10",13700,13600,3000,6200,18700,452000,425600,26400,3,3,5.8,6.5,7.1,11.2
2014,"11",19400,13500,1700,5000,11100,378400,348700,29700,5.1,3.6,7.8,8.3,9,11.9
2014,"12",339800,308000,60100,131500,515700,9620200,9017500,602800,3.5,3.2,6.3,6.8,7.5,12.8
2014,"13",189800,148900,31200,82500,215600,4712100,4370800,341300,4,3.2,7.2,7.9,8.8,13.3
2014,"15",12400,12200,2500,8400,31200,668200,638900,29300,1.9,1.8,4.4,4.7,5.6,10.2
2014,"16",11700,17900,1000,7600,36500,771700,735300,36400,1.5,2.3,4.7,4.8,5.6,10.3
2014,"17",252200,250200,27400,82800,301000,6522400,6065200,457200,3.9,3.8,7,7.4,8.2,12.7
2014,"18",80100,103600,16600,43700,131300,3243200,3046800,196400,2.5,3.2,6.1,6.5,7.3,11.3
2014,"19",27900,43700,3900,11900,60600,1711800,1632600,79200,1.6,2.6,4.6,4.8,5.3,8.8
2014,"20",25700,34600,4400,17100,52000,1502100,1433700,68400,1.7,2.3,4.6,4.8,5.6,9.1
2014,"21",61900,65200,6900,29700,78800,2005600,1875800,129700,3.1,3.2,6.5,6.8,7.8,11.7
