"year","state_fips","acs_population_universe_estimate","acs_population_male_total_estimate","acs_population_female_total_estimate","acs_population_white_total_estimate","acs_population_black_total_estimate","acs_population_native_total_estimate","acs_population_asian_total_estimate","acs_population_pacific_islander_total_estimate","acs_population_other_race_total_estimate","acs_population_multiple_races_total_estimate","acs_population_white_not_latine_total_estimate","acs_population_latine_total_estimate","acs_population_universe_moe","acs_population_male_total_moe","acs_population_female_total_moe","acs_population_white_total_moe","acs_population_black_total_moe","acs_population_native_total_moe","acs_population_asian_total_moe","acs_population_pacific_islander_total_moe","acs_population_other_race_total_moe","acs_population_multiple_races_total_moe","acs_population_white_not_latine_total_moe","acs_population_latine_total_moe"
2013,"15",1376298,691426,684872,344488,24532,3050,526743,134733,15418,327334,314177,128171,NA,253,253,1636,890,451,3680,2518,1593,4462,252,NA
2013,"16",1583364,793708,789656,1455692,8957,19984,20141,2216,36915,39459,1324568,180901,NA,679,679,2772,668,962,754,415,2344,1706,555,97
2013,"17",12848554,6304099,6544455,9320910,1851524,27548,609923,2979,769968,265702,8126804,2060706,NA,1136,1136,12149,4143,1761,2374,390,12694,5644,2071,349
2013,"18",6514861,3206295,3308566,5510618,592954,14975,107563,1852,150197,136702,5286405,400788,NA,1134,1134,4849,2687,977,1266,472,4938,3627,1279,134
2013,"19",3062553,1516152,1546401,2802839,91754,9440,55878,1389,43024,58229,2702157,157711,NA,1024,1024,2291,1445,699,921,346,2213,1890,583,106
2013,"20",2868107,1425049,1443058,2449273,164299,23958,70408,1887,65807,92475,2230704,308122,NA,784,783,3096,1758,1168,1045,256,2640,2518,498,108
2013,"21",4361333,2145986,2215347,3835013,341576,8811,51411,2019,41980,80523,3753192,136340,NA,1018,1018,2341,2365,769,953,326,2467,2575,715,485
2013,"22",4567968,2234939,2333029,2874235,1463345,28466,73460,2141,51142,75179,2742184,202145,NA,767,767,2985,2477,1246,1036,566,2929,2819,706,561
2013,"23",1328320,649600,678720,1264047,14637,7364,14391,246,3562,24073,1251964,17946,NA,464,464,654,694,548,479,98,523,1104,266,NA
2013,"24",5834299,2824531,3009768,3406243,1717582,17535,332620,2570,195644,162105,3158454,493310,NA,600,600,5364,3685,1377,1982,367,6126,4553,961,NA
2013,"25",6605058,3197502,3407556,5318548,454887,12956,368178,1876,267875,180738,5000518,655863,NA,487,487,5743,2824,987,1902,320,6015,4846,2070,51
2013,"26",9886095,4851302,5034793,7841011,1385154,54881,251175,2230,107676,243968,7546578,447594,NA,747,747,3653,3290,1348,1779,396,3440,3877,1001,79
2013,"27",5347740,2655658,2692082,4575991,279944,57479,222761,2259,77273,132033,4416170,257144,NA,722,724,3601,2072,1245,1408,306,3549,3194,864,230
2013,"28",2976872,1445356,1531516,1769766,1106982,13030,27646,274,24666,34508,1720552,81433,NA,982,982,2112,2132,654,911,105,1967,2005,659,519
2013,"29",6007182,2941951,3065231,4984653,691128,22781,98962,6263,64155,139240,4847928,219705,NA,986,986,3185,2696,962,1413,513,2799,3279,1291,209
2013,"30",998554,501549,497005,893032,4038,64426,6246,676,5841,24295,873108,30490,NA,617,617,877,356,963,408,196,615,1096,256,152
2013,"31",1841625,913478,928147,1624312,84228,16408,34144,1254,41346,39933,1503898,173903,NA,621,621,2762,1337,740,668,220,2659,1962,390,157
2013,"32",2730066,1377138,1352928,1948808,224424,29446,202157,16841,200115,108275,1457795,734097,NA,498,498,6844,1988,951,1911,631,6381,3505,717,NA
2013,"33",1319171,651106,668065,1240404,16011,2588,29337,214,8788,21829,1212922,38817,NA,466,466,1240,729,421,651,92,1105,1122,553,NA
2013,"34",8832406,4304817,4527589,6108784,1197753,20482,756668,2610,528846,217263,5170824,1603510,NA,501,501,9265,4186,1398,2372,584,9609,5263,1862,NA
2013,"35",2069706,1024290,1045416,1511087,42196,189953,28034,1477,233341,63618,828574,966268,NA,716,716,5336,1441,1566,856,325,5280,2396,572,NA
2013,"36",19487053,9442496,10044557,12779326,3042152,72740,1479326,7365,1595715,510429,11264136,3488083,NA,921,921,15614,7188,2289,3578,916,18487,7902,2170,NA
2013,"37",9651380,4702565,4948815,6727690,2068726,111733,221392,5390,297514,218935,6261792,824868,NA,1112,1112,6914,3639,2128,1688,704,7375,5064,1446,NA
2013,"38",689781,349947,339834,618098,9273,36659,7362,332,4531,13526,608963,16054,NA,507,507,581,564,652,364,102,537,913,131,78
2013,"39",11549590,5642666,5906924,9569431,1402897,20709,201394,2402,93753,259004,9336539,367394,NA,963,963,3966,3551,1113,1920,446,3555,3949,1345,95
2013,"40",3785742,1873875,1911867,2783609,273421,266509,68161,4283,95783,293976,2582335,345139,NA,782,782,3397,1656,2555,1096,367,2899,3462,551,NA
2013,"41",3868721,1914014,1954707,3297149,70328,47411,147986,14993,145000,145854,3018414,461901,NA,621,621,5543,1630,1842,1623,641,5706,3082,942,NA
2013,"42",12731381,6211805,6519576,10467433,1385799,20258,363967,3510,246840,243574,10057586,753701,NA,833,833,6103,4529,1087,2031,669,6260,5062,1358,58
2013,"44",1051695,508455,543240,855594,66569,4616,32384,383,64602,27547,796516,135317,NA,316,316,2848,2004,733,647,163,2889,1504,903,NA
2013,"45",4679602,2276305,2403297,3144146,1298534,14732,61097,2128,74130,84835,2995377,241448,NA,685,685,3614,2460,946,933,406,3697,2845,678,160
2013,"46",825198,414382,410816,706667,11531,71766,8597,226,7214,19197,693613,24598,NA,516,515,939,561,946,325,129,798,1162,379,255
2013,"47",6402387,3120796,3281591,5007014,1073534,16604,95801,3110,93081,113243,4820109,300159,NA,1183,1183,4426,2741,1453,1337,540,4192,3353,1015,317
2013,"48",25639373,12729156,12910217,19075100,3030970,129219,1019260,20974,1773524,590326,11488269,9717727,NA,1837,1837,20745,5978,3759,3268,1129,17316,11413,2383,328
2013,"49",2813673,1414267,1399406,2487467,31101,31696,58150,26145,112795,66319,2253922,368552,NA,647,647,4158,1278,1182,1378,823,4241,2483,809,NA
2013,"50",625904,308544,317360,595862,6139,1841,7922,145,1744,12251,588820,9803,NA,276,276,436,335,272,445,74,364,628,243,NA
2013,"51",8100653,3977926,4122727,5627076,1568021,24816,457792,5633,179449,237866,5211870,659599,NA,1512,1512,5673,4276,1745,2615,541,5553,5569,1138,461
2013,"53",6819579,3401539,3418040,5350938,245041,94194,498941,40695,265299,324471,4904925,783693,NA,664,664,6455,2482,2486,3060,985,7281,4647,1201,NA
2013,"54",1853619,913201,940418,1737996,58489,2955,12806,666,4739,35968,1721469,23285,NA,672,672,913,1114,462,548,238,758,1390,501,396
2013,"55",5706871,2832906,2873965,4966900,355873,49343,132609,1305,85288,115553,4736069,345866,NA,797,797,3840,2115,1255,1369,250,3389,2993,658,86
2013,"56",570134,291223,278911,518388,5167,13268,4782,197,12491,15841,485654,52454,NA,592,592,1425,348,635,385,79,1133,1081,393,NA
2014,"01",4817678,2336020,2481658,3327891,1269808,25181,58322,1430,58618,76428,3206588,191838,NA,862,862,3110,2377,1098,1002,264,3252,2711,656,491
2014,"02",728300,380119,348181,484195,25148,102743,40976,8335,8382,58521,458284,45247,NA,398,398,1094,720,1424,1042,335,997,1748,283,117
2014,"04",6561516,3258791,3302725,5174082,274380,290780,191071,12638,418033,200532,3734853,1977026,NA,607,607,10125,2840,2884,2065,669,8469,6290,858,NA
2014,"05",2947036,1447235,1499801,2306073,458136,18337,38409,6278,60565,59238,2178191,198109,NA,981,981,3058,1600,1081,866,493,2676,1917,774,120
2014,"06",38066920,18911519,19155401,23650913,2262323,287360,5130536,147286,4890329,1698173,14905601,14534449,NA,903,903,27619,6283,6860,7902,1999,34831,22403,3435,NA
2014,"08",5197580,2608270,2589310,4364911,209062,49917,146561,6641,240282,180206,3605199,1088602,NA,929,930,7363,1875,1706,1841,516,6588,4362,1164,NA
2014,"09",3592053,1750621,1841432,2789105,365871,8036,145842,1105,183297,98797,2508360,512795,NA,315,315,4592,2458,814,1437,263,4401,3271,979,NA
2014,"10",917060,443923,473137,639354,198028,3134,31745,494,20369,23936,590218,78598,NA,127,127,1962,1208,461,489,363,1702,1670,363,NA
2014,"11",633736,300030,333706,254955,314138,2072,22785,195,23999,15592,224184,62637,NA,122,122,2011,1150,407,630,107,1851,1264,250,NA
2014,"12",19361792,9464651,9897141,14747196,3114841,59121,490833,12128,484274,453399,10958680,4517191,NA,1325,1325,12051,6863,2895,3470,877,10867,9152,3470,170
2014,"13",9907756,4837995,5069761,5989234,3056726,25137,344195,4317,287276,200871,5448717,896717,NA,1804,1803,7291,5304,1546,2175,533,7772,5437,1576,655
2014,"15",1392704,701406,691298,350634,26913,2725,529907,138735,15357,328433,318407,133485,NA,165,165,1887,939,374,3987,2578,1218,4590,200,NA
2014,"16",1599464,801678,797786,1468732,9334,20363,21749,2177,37553,39556,1333061,186374,NA,624,624,2775,579,1052,1046,404,2464,1652,471,NA
2014,"17",12868747,6313324,6555423,9331376,1849054,28535,627402,3240,751248,277892,8088630,2095495,NA,939,937,10145,4277,1679,2398,387,11264,5507,1797,334
2014,"18",6542411,3220649,3321762,5519313,598423,15286,114674,2076,151502,141137,5286730,411536,NA,1052,1052,4097,2826,894,1552,411,4742,3364,1063,80
2014,"19",3078116,1526116,1552000,2813097,95716,9688,59726,1715,39953,58221,2702644,163110,NA,889,889,3001,1512,643,966,409,2474,1917,501,126
2014,"20",2882946,1433243,1449703,2457815,167220,23727,72568,1655,64931,95030,2231182,316141,NA,881,882,3157,1671,1004,995,253,2584,2581,373,88
2014,"21",4383272,2156251,2227021,3845535,345035,9000,53448,2109,41518,86627,3760868,139636,NA,1010,1010,2773,2452,749,1107,437,2205,2944,983,396
2014,"22",4601049,2250251,2350798,2890570,1477781,28807,75409,1671,49002,77809,2748538,210524,NA,854,854,2598,1844,1151,930,274,2722,2558,655,274
2014,"23",1328535,649601,678934,1262817,14865,7552,14610,198,3251,25242,1249385,18592,NA,428,428,710,590,495,524,99,613,924,393,NA
2014,"24",5887776,2851238,3036538,3418336,1737155,16429,344956,2425,198969,169506,3153084,515724,NA,544,544,5975,3714,1306,2008,291,6079,4153,984,NA
2014,"25",6657291,3224430,3432861,5326774,465792,13642,384642,1645,274529,190267,4992644,681824,NA,422,422,6006,3554,1102,2014,280,6255,4464,1806,410
2014,"26",9889024,4854677,5034347,7829621,1383205,54960,258567,1995,107141,253535,7526388,457109,NA,809,811,3439,3858,1415,1955,296,3086,5363,933,21
2014,"27",5383661,2674354,2709307,4585781,290545,56490,230798,2166,78863,139018,4421799,264265,NA,786,785,3008,2339,1251,1800,280,3119,3322,814,64
2014,"28",2984345,1448840,1535505,1769693,1113652,13056,28067,365,25086,34426,1718713,84073,NA,1016,1016,2111,2243,627,935,118,2099,2051,395,809
2014,"29",6028076,2953719,3074357,4991914,695813,24269,101772,5983,64057,144268,4851262,226388,NA,1110,1110,3153,2952,1150,1420,533,2772,3381,942,216
2014,"30",1006370,505536,500834,899503,4563,65110,6651,699,4945,24899,877713,31902,NA,607,607,838,395,809,486,188,671,1098,169,187
2014,"31",1855617,921597,934020,1637794,86423,16163,35696,1150,37075,41316,1506879,180448,NA,615,615,2296,1259,802,688,240,2046,1555,403,62
2014,"32",2761584,1390921,1370663,1935379,229638,30155,207610,17207,225537,116058,1455192,752049,NA,378,378,6910,2551,1128,2207,611,6420,3954,653,NA
2014,"33",1321069,651809,669260,1239543,16293,2510,30560,280,7805,24078,1210946,40301,NA,539,539,1211,877,367,768,127,927,1166,522,NA
2014,"34",8874374,4326518,4547856,6094052,1201339,18921,779841,2671,557107,220443,5131568,1649784,NA,471,471,8438,4521,1403,2548,522,9170,5426,2063,NA
2014,"35",2080085,1029757,1050328,1521876,42515,190350,28578,1271,230398,65097,824291,978189,NA,705,705,4524,1155,1606,895,256,4925,2494,640,NA
2014,"36",19594330,9495978,10098352,12733518,3060048,74572,1522549,6258,1649123,548262,11220383,3559644,NA,936,937,15643,6792,2415,4283,674,18998,9544,2140,NA
2014,"37",9750405,4750366,5000039,6784901,2093389,113798,231830,6083,293865,226539,6294528,848597,NA,1352,1352,7434,4044,1869,1745,743,7571,4745,1397,123
2014,"38",704925,358862,346063,628770,10781,36989,8124,312,5113,14836,618458,18250,NA,488,488,574,650,719,400,107,599,956,147,32
2014,"39",11560380,5651577,5908803,9549343,1407493,21077,208725,2893,96823,274026,9311563,379542,NA,1066,1066,3234,4556,1118,1691,388,3390,4644,1211,85
2014,"40",3818851,1891526,1927325,2799122,277007,274099,71396,4390,96727,296110,2587971,357916,NA,704,705,3701,2125,2781,1127,321,3141,4070,522,NA
2014,"41",3900343,1929053,1971290,3317668,70700,47155,152259,14513,144234,153814,3027597,473729,NA,787,787,5443,1405,1626,1519,695,5208,3040,1236,NA
2014,"42",12758729,6230805,6527924,10449680,1395718,22951,377735,3740,249147,259758,10020439,784562,NA,868,868,6568,4383,1180,1860,860,6013,4649,1510,39
2014,"44",1053252,509826,543426,856605,66827,4951,32994,536,61994,29345,790922,139832,NA,262,262,2919,1879,523,689,230,2748,1850,841,NA
2014,"45",4727273,2298320,2428953,3176381,1305347,15137,63199,2326,73984,90899,3021819,248459,NA,814,814,3612,2652,854,1162,425,3444,3167,624,164
2014,"46",834708,419494,415214,712496,12642,72016,9433,229,7199,20693,697982,26459,NA,535,535,853,568,1122,416,99,590,1143,316,224
2014,"47",6451365,3143195,3308170,5029109,1082001,17656,98441,3256,98240,122662,4838950,309828,NA,1188,1188,4328,2385,1313,1510,552,4156,3351,1225,238
2014,"48",26092033,12949685,13142348,19499105,3094227,127236,1067008,21867,1662288,620302,11562453,9962643,NA,1654,1654,19508,5424,3685,4225,1102,17772,9850,2136,NA
2014,"49",2858111,1436648,1421463,2515352,31163,31999,60631,26491,122012,70463,2279901,379454,NA,496,496,4022,1351,1159,1114,837,3912,2336,848,NA
2014,"50",626358,308506,317852,595385,6435,2008,8200,214,1924,12192,587883,10226,NA,254,254,345,325,287,358,104,336,453,170,NA
2014,"51",8185131,4022624,4162507,5668363,1577943,23421,475632,5485,179166,255121,5227415,687265,NA,1460,1460,6990,3956,1583,3210,547,5948,5604,1146,341
2014,"53",6899123,3443508,3455615,5392302,250484,95117,518072,42608,261577,338963,4921929,809998,NA,626,626,5858,3337,2093,3037,980,6534,5562,985,NA
2014,"54",1853881,914580,939301,1735816,59129,3075,13144,645,5151,36921,1718871,24061,NA,710,710,982,1281,511,594,233,765,1583,445,299
2014,"55",5724692,2842050,2882642,4965198,357758,49563,137404,1303,92690,120776,4733711,355292,NA,785,785,4181,1998,1034,1278,275,3657,2904,712,NA
2014,"56",575251,293467,281784,522535,5958,13144,5377,332,12387,15518,487918,54181,NA,530,530,1559,468,764,483,190,1214,1031,181,NA
2015,"01",4830620,2341093,2489527,3325464,1276544,23850,59599,2439,61078,81646,3204989,193492,NA,1138,1138,2653,2499,1026,1379,742,2975,2273,779,582
2015,"02",733375,384160,349215,484250,25022,101313,42921,8841,9273,61755,457470,47808,NA,339,339,1236,803,1735,994,428,1039,2190,298,108
2015,"04",6641928,3299088,3342840,5210335,281576,294721,200090,12471,430890,211845,3752853,2014711,NA,845,845,10167,2672,2084,1909,774,9216,4480,834,NA
2015,"05",2958208,1451913,1506295,2307849,459748,18409,40336,6845,62484,62537,2177308,203226,NA,1007,1007,3220,1380,1149,1027,528,2957,2157,652,172
2015,"06",38421464,19087135,19334329,23747013,2265387,287028,5261978,150370,4974791,1734897,14879258,14750686,NA,923,923,29085,6484,6335,9037,1984,34901,20243,2834,NA
2015,"08",5278906,2648667,2630239,4446095,213787,50008,153467,7695,224374,183480,3646224,1112586,NA,698,700,6344,2269,2126,2349,713,5345,5072,1198,293
2015,"09",3593222,1751607,1841615,2778362,370501,8908,150670,981,181881,101919,2487119,526508,NA,359,359,5260,2888,783,1067,189,4802,2876,1188,NA
2015,"10",926454,448413,478041,642623,200481,3140,33643,306,20995,25266,591922,80706,NA,135,135,1952,1327,418,599,141,1938,1451,410,NA
2015,"11",647484,306674,340810,260325,316447,2154,23822,250,27159,17327,230489,65803,NA,145,145,1535,1266,604,493,96,1827,1017,277,NA
2015,"12",19645772,9600009,10045763,14934702,3171108,54569,509085,11024,493202,472082,11013749,4660733,NA,1387,1387,11160,7647,2023,3462,793,10699,9024,2643,157
2015,"13",10006693,4883331,5123362,6025691,3096757,25887,360448,4704,279403,213803,5460401,915120,NA,1692,1692,7655,4598,1751,2439,499,7584,5426,1602,643
2015,"15",1406299,709871,696428,357164,28688,3012,530551,138901,14864,333119,321832,139251,NA,225,225,1752,1003,349,4003,2345,1375,4831,231,NA
2015,"16",1616547,810464,806083,1482914,9900,20504,21711,1921,38371,41226,1342562,191314,NA,788,788,3009,701,1175,1056,327,2576,1823,453,110
2015,"17",12873761,6316899,6556862,9312771,1846108,28363,645642,3407,747933,289537,8041878,2122841,NA,1142,1142,10563,4053,1728,2421,385,11701,5794,1771,425
2015,"18",6568645,3235263,3333382,5529201,603014,14793,121729,2285,152022,145601,5288121,421206,NA,1002,1002,4887,2991,882,1438,415,5357,4471,1149,151
2015,"19",3093526,1534595,1558931,2820046,97788,9977,62997,1882,39872,60964,2703612,168230,NA,790,790,2376,1575,755,953,262,2440,2159,476,124
2015,"20",2892987,1439862,1453125,2464566,168402,24022,75653,1796,63183,95365,2228789,323218,NA,780,780,3155,1874,1013,925,229,2534,2570,395,81
2015,"21",4397353,2164208,2233145,3851591,347034,9063,55483,2197,41149,90836,3762154,143481,NA,1118,1118,2662,2166,799,811,329,2284,2455,913,449
2015,"22",4625253,2261156,2364097,2902538,1484363,27238,77818,1824,47595,83877,2751183,218263,NA,890,890,2855,2807,1059,994,479,2558,3085,818,395
2015,"23",1329100,650081,679019,1262026,15037,7811,14590,187,3151,26298,1247808,19447,NA,345,345,575,581,384,572,67,468,947,302,NA
2015,"24",5930538,2872643,3057895,3416107,1750916,15579,357616,2754,211914,175652,3144084,533671,NA,480,480,5380,3578,983,1659,259,5603,4158,1117,NA
2015,"25",6705586,3249650,3455936,5334859,478947,13189,400675,1644,281595,194677,4982325,707928,NA,445,445,5531,3918,1034,2124,338,5553,4853,2412,480
2015,"26",9900571,4861973,5038598,7823875,1381388,53951,268766,2083,109184,261324,7513622,467021,NA,836,836,3726,2978,1445,1842,305,3772,3740,1156,69
2015,"27",5419171,2692166,2727005,4594367,299176,56561,240786,1970,82085,144226,4427809,270984,NA,656,656,3984,2218,1213,1496,274,3812,3055,872,69
2015,"28",2988081,1451723,1536358,1768174,1116457,12896,28900,409,25911,35334,1714674,86507,NA,1011,1011,1866,1738,759,757,141,1796,1813,336,800
2015,"29",6045448,2964003,3081445,4995527,697022,24951,106537,6161,67605,147645,4849886,233046,NA,1121,1121,3051,2845,1124,1495,523,2615,3925,1111,397
2015,"30",1014699,510163,504536,904977,4757,65693,7187,848,5460,25777,882585,33622,NA,625,625,877,424,1080,492,263,816,1429,155,171
2015,"31",1869365,929606,939759,1647551,88195,16319,38066,1280,36359,41595,1509631,186268,NA,542,541,2364,1233,741,621,281,2148,1396,408,78
2015,"32",2798636,1407735,1390901,1929661,235721,31393,214846,17942,246138,122935,1455277,770553,NA,377,377,6519,2175,1361,1776,613,6914,4229,675,NA
2015,"33",1324201,653484,670717,1241313,17439,2238,31364,228,7273,24346,1210369,42141,NA,384,384,1221,946,354,694,99,960,1073,554,NA
2015,"34",8904413,4343027,4561386,6083940,1202300,18335,804989,2808,568215,223826,5093430,1688008,NA,371,371,7433,3937,1385,2625,480,9128,4671,1856,NA
2015,"35",2084117,1032414,1051703,1524911,43738,190528,28761,1276,226850,68053,817048,986972,NA,700,700,6557,1304,2190,1039,294,6017,2988,880,NA
2015,"36",19673174,9541801,10131373,12704637,3070392,74793,1570223,6485,1685765,560879,11170518,3619658,NA,845,845,16077,8048,2990,3844,624,18762,8910,2241,NA
2015,"37",9845333,4795408,5049925,6839831,2115338,116143,244076,6244,292310,231391,6324373,869908,NA,1490,1490,7865,4527,1783,1986,791,7323,5596,1757,192
2015,"38",721640,367963,353677,640208,11872,38286,8979,304,5859,16132,628158,20569,NA,513,514,790,673,711,368,106,725,1114,137,124
2015,"39",11575977,5662893,5913084,9538328,1412045,21646,216170,3060,97516,287212,9291303,390970,NA,884,884,3446,3799,1207,2068,426,3532,4870,1133,68
2015,"40",3849733,1906944,1942789,2813794,278571,279276,74570,4701,98885,299936,2591292,371459,NA,778,779,3249,2141,2647,1222,330,2607,3637,601,NA
2015,"41",3939233,1948453,1990780,3352941,72837,46258,156695,15042,132667,162793,3043010,485646,NA,692,692,5739,1727,1878,1935,691,5395,3886,1114,NA
2015,"42",12779559,6245344,6534215,10430142,1403143,23641,392595,4279,253070,272689,9979754,815538,NA,742,742,6669,4887,1483,2221,924,6293,5643,1368,259
2015,"44",1053661,510388,543273,854859,68243,5106,34213,373,61085,29782,785245,143788,NA,313,313,2731,1838,594,712,179,3190,1640,872,NA
2015,"45",4777576,2322409,2455167,3210708,1315058,14966,66982,2588,73324,93950,3051116,254092,NA,1002,1002,3608,2868,948,845,556,3448,3250,718,129
2015,"46",843190,423477,419713,716691,13133,72619,10152,332,7940,22323,701699,27914,NA,542,541,1087,645,1161,455,122,895,1108,450,331
2015,"47",6499615,3167756,3331859,5059894,1091070,17802,102027,3323,96739,128760,4856869,320090,NA,1137,1137,4299,3037,1408,1470,546,4082,3562,989,200
2015,"48",26538614,13171316,13367298,19874610,3152917,126493,1124011,21655,1585866,653062,11635757,10196367,NA,1984,1983,19131,5810,4078,3988,1198,16488,10302,2285,434
2015,"49",2903379,1459229,1444150,2544735,31909,31824,64102,26147,129907,74755,2308090,389856,NA,553,553,4907,981,1250,1477,894,4843,2608,853,NA
2015,"50",626604,308573,318031,594443,6949,2018,8774,249,2002,12169,586547,10691,NA,385,385,412,379,234,324,91,342,587,181,NA
2015,"51",8256630,4060948,4195682,5695147,1589345,22570,492973,5304,183124,268167,5237848,709156,NA,1390,1389,5990,3850,1347,2605,450,5359,5593,1272,428
2015,"53",6985464,3487725,3497739,5434177,253224,93266,535501,44159,264432,360705,4943228,835488,NA,705,705,7113,3115,2189,3217,939,6779,5741,1236,NA
2015,"54",1851420,913631,937789,1732235,61367,2953,13485,625,4566,36189,1713434,25408,NA,633,633,1074,1269,418,484,278,778,1235,1018,480
2015,"55",5742117,2851385,2890732,4967124,360792,50449,143732,1233,96057,122730,4729911,364558,NA,789,790,3205,1996,1188,1226,222,3251,3164,690,NA
2015,"56",579679,295561,284118,527763,6142,12658,5319,423,11885,15489,489665,55698,NA,598,598,1422,595,665,410,255,1245,915,167,108
2016,"01",4841164,2346193,2494971,3325037,1282053,23919,60744,2008,61991,85412,3204335,193503,NA,1216,1216,3152,2466,1369,1345,584,3313,2868,642,400
2016,"02",736855,385296,351559,483518,24443,103574,44218,8862,9900,62340,456575,49031,NA,355,355,1218,787,1522,1195,326,1080,2363,276,NA
2016,"04",6728577,3344106,3384471,5235158,287110,296732,205229,12863,468906,222579,3777876,2054849,NA,449,449,10338,2622,2571,2250,682,9438,4547,996,NA
2016,"05",2968472,1456694,1511778,2307136,460638,18697,41539,6738,67645,66079,2177900,207049,NA,940,940,3114,1800,1137,773,456,3112,2158,652,192
2016,"06",38654206,19200970,19453236,23680584,2261835,285512,5354608,150908,5133600,1787159,14837242,14903982,NA,820,820,25774,5684,5874,8366,2216,33587,21484,2964,NA
2016,"08",5359295,2689636,2669659,4517058,219349,50160,157523,7441,224029,183735,3696127,1132292,NA,802,802,5925,2311,2033,1698,598,5744,4275,1256,503
2016,"09",3588570,1750270,1838300,2768080,372696,9399,152782,1031,177594,106988,2464450,537728,NA,338,338,4629,2688,1144,1514,163,4590,2912,1118,NA
2016,"10",934695,452416,482279,647002,203027,3494,34428,461,20452,25831,593565,82662,NA,162,162,1911,1298,422,700,232,1950,1493,330,NA
2016,"11",659009,312629,346380,266035,318598,2174,24036,271,29650,18245,235722,69106,NA,148,148,1740,1439,753,530,97,1772,1081,322,NA
2016,"12",19934451,9741262,10193189,15130748,3216994,52904,521272,11288,505877,495368,11080426,4806854,NA,1330,1330,12461,7692,1881,3085,856,11027,9693,2714,229
2016,"13",10099320,4922471,5176849,6039389,3148134,28950,373983,4916,281491,222457,5466239,926990,NA,1569,1569,7870,4631,1884,2355,558,7277,5724,1743,432
2016,"15",1413673,709870,703803,353643,25871,2715,537363,143973,13479,336629,316285,141827,NA,152,152,1748,823,355,4043,2467,1309,5297,287,NA
2016,"16",1635483,819845,815638,1493155,10433,21454,21630,2003,44758,42050,1355896,195589,NA,669,669,3251,701,1128,1043,321,3072,1761,322,101
2016,"17",12851684,6310460,6541224,9270907,1837612,29399,655799,4186,753559,300222,7996856,2136474,NA,951,951,9534,4413,1974,2676,452,9850,5828,1824,295
2016,"18",6589578,3245322,3344256,5534759,608226,15799,130232,2746,151500,146316,5284680,429522,NA,1145,1145,3497,2970,1066,1687,446,4353,4366,1026,163
2016,"19",3106589,1542988,1563601,2823890,103052,9951,66570,2422,39410,61294,2701600,172707,NA,834,835,2504,1489,646,1199,239,2383,1835,671,72
2016,"20",2898292,1441912,1456380,2468923,167706,23871,77605,1874,62283,96030,2227043,327739,NA,761,761,3161,1843,1018,1028,250,2985,2852,427,69
2016,"21",4411989,2172745,2239244,3859516,350242,9052,57084,2584,40674,92837,3766346,146945,NA,1100,1100,2301,2279,821,1124,377,1990,2603,694,645
2016,"22",4645670,2271684,2373986,2909290,1494201,26403,78719,1464,50434,85159,2754643,223408,NA,903,903,2751,2712,1000,1067,238,2849,3120,727,351
2016,"23",1329923,651344,678579,1260476,16303,8013,14643,211,3151,27126,1246606,19772,NA,346,346,762,640,484,495,72,604,814,413,NA
2016,"24",5959902,2886734,3073168,3408240,1765926,15946,362259,2792,218586,186153,3128390,550146,NA,551,551,4740,3836,1116,2229,261,5099,4523,1068,NA
2016,"25",6742143,3269371,3472772,5343665,489233,13931,411736,2002,278562,203014,4970011,731739,NA,432,432,5885,3521,1080,2198,319,6455,4707,2232,182
2016,"26",9909600,4869885,5039715,7817827,1376446,52891,276769,2492,111377,271798,7503076,474381,NA,756,756,3664,4001,1287,2132,388,3519,4601,1114,63
2016,"27",5450868,2710157,2740711,4597525,310853,56904,246819,1969,88296,148502,4432384,276026,NA,759,759,3453,2649,1222,1583,292,3354,3866,754,83
2016,"28",2989192,1450269,1538923,1764038,1121327,13072,28562,492,26334,35367,1710126,86704,NA,1033,1033,1750,2072,736,1041,198,1556,1966,422,641
2016,"29",6059651,2973317,3086334,5000875,701896,25641,107953,6479,68766,148041,4850569,237284,NA,1121,1121,2896,3009,1129,1518,573,2836,3775,1017,295
2016,"30",1023391,514191,509200,911907,4260,67222,7481,841,5158,26522,888635,34841,NA,501,501,951,354,1158,487,289,675,1170,152,135
2016,"31",1881259,935935,945324,1655708,88388,15739,39794,1305,36672,43653,1511352,191802,NA,600,599,2307,1320,835,793,330,2228,1556,531,37
2016,"32",2839172,1426322,1412850,1933057,243552,31927,222612,18334,260654,129036,1455508,790497,NA,404,404,5767,2195,1164,1787,567,6030,3832,752,NA
2016,"33",1327503,656507,670996,1243594,17483,2085,32094,229,7112,24906,1211271,43500,NA,424,424,1092,942,302,823,92,859,1266,462,NA
2016,"34",8915456,4350531,4564925,6075710,1207221,18470,819208,2811,566323,225713,5054611,1719831,NA,398,398,9686,4790,1356,2206,440,10783,5515,1884,NA
2016,"35",2082669,1031440,1051229,1530636,41957,193295,29168,1340,218476,67797,805603,995831,NA,762,762,6567,1254,1910,1198,267,6355,3116,694,NA
2016,"36",19697457,9555130,10142327,12667413,3073278,75751,1599216,7528,1697831,576440,11111314,3661929,NA,945,945,15437,7500,2606,4458,653,19567,9362,2526,NA
2016,"37",9940828,4834592,5106236,6882915,2137131,117479,254550,6588,298795,243370,6361438,884763,NA,1211,1211,8207,4847,1811,1721,936,8087,5721,1546,122
