"year","state_fips","acs_household_size_universe_estimate","acs_household_size_family_estimate","acs_household_size_family_2person_estimate","acs_household_size_family_3person_estimate","acs_household_size_family_4person_estimate","acs_household_size_family_5person_estimate","acs_household_size_family_6person_estimate","acs_household_size_family_7plus_person_estimate","acs_household_size_nonfamily_estimate","acs_household_size_nonfamily_1person_estimate","acs_household_size_nonfamily_2person_estimate","acs_household_size_nonfamily_3person_estimate","acs_household_size_nonfamily_4person_estimate","acs_household_size_nonfamily_5person_estimate","acs_household_size_nonfamily_6person_estimate","acs_household_size_nonfamily_7plus_person_estimate","acs_household_size_universe_moe","acs_household_size_family_moe","acs_household_size_family_2person_moe","acs_household_size_family_3person_moe","acs_household_size_family_4person_moe","acs_household_size_family_5person_moe","acs_household_size_family_6person_moe","acs_household_size_family_7plus_person_moe","acs_household_size_nonfamily_moe","acs_household_size_nonfamily_1person_moe","acs_household_size_nonfamily_2person_moe","acs_household_size_nonfamily_3person_moe","acs_household_size_nonfamily_4person_moe","acs_household_size_nonfamily_5person_moe","acs_household_size_nonfamily_6person_moe","acs_household_size_nonfamily_7plus_person_moe"
2019,"24",2205204,1468166,603457,350603,297620,132938,51273,32275,737038,603142,108182,16783,6056,2051,558,266,5389,6491,4919,4097,3827,2526,1725,1410,4754,4599,2105,888,493,276,180,133
2019,"25",2617497,1659300,704833,402333,348316,136191,44903,22724,958197,745793,165884,30630,11834,2783,879,394,4909,6348,5233,4376,3654,2497,1613,1179,4880,5092,2789,1409,901,358,237,123
2019,"26",3935041,2517441,1175503,551019,459298,208601,76485,46535,1417600,1164019,209067,24745,14465,3216,1394,694,8563,8128,5206,4884,5402,2709,2012,1586,5755,5815,2711,1151,850,405,266,152
2019,"27",2185603,1401754,650201,288085,268735,121945,44701,28087,783849,623512,129522,17469,9399,2735,672,540,5103,5080,3906,3531,3148,1922,1326,1050,3587,3801,2170,728,552,314,131,156
2019,"28",1104394,733981,331357,171281,134084,63205,21197,12857,370413,322644,39598,5350,2077,628,53,63,4685,5130,3168,3244,2824,1942,1136,769,3950,3973,1478,643,350,221,38,45
2019,"29",2414521,1544676,731718,336859,277713,126858,44921,26607,869845,712175,131159,17246,6892,1552,454,367,5679,6027,4646,4012,3623,2200,1326,1179,5721,5143,2479,944,672,310,132,123
2019,"30",427871,263548,138284,51752,42892,18395,7065,5160,164323,130828,27162,4387,1541,213,110,82,1682,2358,1663,1657,1072,823,554,389,2169,2087,1139,471,344,91,65,57
2019,"31",759176,483908,225392,95744,87395,46364,18627,10386,275268,223276,41797,6403,2741,661,178,212,2333,2633,2083,1629,1756,1211,905,660,2301,2235,1352,524,337,169,79,179
2019,"32",1098602,698051,299331,155658,128857,68076,27982,18147,400551,313247,73077,9761,3194,707,353,212,3380,4542,2919,2929,2754,1735,1299,766,3717,3633,1765,727,415,153,157,102
2019,"33",532037,349667,167312,78841,66720,24176,8009,4609,182370,140119,36158,3976,1530,485,67,35,2311,2360,1865,1744,1553,1071,622,426,2273,2045,1379,403,226,170,48,28
2019,"34",3231874,2228108,867804,546097,490766,208905,71059,43477,1003766,839453,137254,16742,7024,2055,833,405,7167,7946,5309,5082,5339,3075,1940,1303,5518,5533,2162,1006,656,367,252,141
2019,"35",780249,493262,229121,108975,83985,42430,17922,10829,286987,240109,40833,4278,1328,229,15,195,3071,3450,2791,2161,2190,1306,935,821,2718,2656,1333,571,241,102,22,88
2019,"36",7343234,4632289,1882874,1102839,931516,424631,165980,124449,2710945,2195836,410033,69628,24334,7341,2401,1372,14943,15493,8230,9386,8778,3651,2994,2335,9379,8262,4536,1961,1055,528,354,223
2019,"37",3965482,2595395,1209692,602915,475675,202648,69403,35062,1370087,1130950,197864,27664,10655,2055,672,227,10327,10899,6704,5841,6265,3467,2080,1361,7122,6882,3421,1172,920,304,190,98
2019,"38",318322,189400,93974,37836,32347,16631,5555,3057,128922,100929,22960,3513,1067,316,68,69,1899,1912,1545,1405,1161,811,484,382,1672,1763,1018,555,215,127,58,42
2019,"39",4676358,2953180,1383498,661925,532704,240986,85055,49012,1723178,1425757,250680,30063,11215,3656,1069,738,10659,10233,7036,6197,5750,2541,2247,1617,8022,7644,3271,1412,715,417,206,183
2019,"40",1480061,975594,446378,212036,176697,87597,34308,18578,504467,418136,69728,11291,4147,910,161,94,2803,3750,2916,2293,2181,1547,1227,808,3524,3483,1496,665,466,221,58,33
2019,"41",1611982,1016766,478079,217434,187390,80232,33581,20050,595216,443895,120999,19174,7723,2292,658,475,3890,4784,4109,3412,2795,1742,1371,1008,3729,3517,2169,918,625,320,200,121
2019,"42",5053106,3236352,1503673,737181,600506,254157,87771,53064,1816754,1500097,265826,32483,13368,3202,911,867,9552,9511,6356,6349,5801,3458,2215,1690,5670,5860,3085,1259,774,351,211,203
2019,"44",410489,254889,112680,62724,50483,20211,5583,3208,155600,127236,24258,2741,889,320,121,35,1970,2304,2077,1476,1471,907,557,415,2087,1940,1238,328,301,114,143,39
2019,"45",1921862,1261631,608967,290728,217384,95190,32696,16666,660231,554466,87320,11972,5032,1017,256,168,5983,6336,4433,4078,3717,2320,1377,1084,5178,5092,2200,815,586,235,88,89
2019,"46",344397,218407,108801,41169,37658,19216,6799,4764,125990,103261,18254,2658,1252,344,177,44,1938,1835,1560,1162,1199,728,480,368,1741,1936,1013,356,207,133,109,33
2019,"47",2597292,1708970,800534,395854,303883,133597,48329,26773,888322,734135,126508,19736,5843,1469,408,223,6331,7412,5117,4001,4404,2948,1574,1244,5670,5023,2774,1165,643,256,155,93
2019,"48",9691647,6712183,2599598,1536112,1385683,725948,288850,175992,2979464,2444942,439144,61826,25828,5135,1628,961,18858,18913,10389,10849,11794,6322,4286,3262,10811,10690,6104,2105,1374,488,319,242
2019,"49",977313,729183,265972,139695,136567,91334,57101,38514,248130,189165,39435,11149,5284,1519,1253,325,2381,3738,2976,2456,2272,1795,1472,1247,3053,2919,1515,767,412,273,283,125
2019,"50",260029,156384,80560,33761,27979,9380,2856,1848,103645,79546,20203,2470,914,417,73,22,1329,1282,1022,1046,848,582,301,241,1398,1364,823,349,217,167,69,19
2019,"51",3151045,2091934,914476,489429,412274,174791,64653,36311,1059111,855266,161206,26549,11940,2871,700,579,7497,8339,4871,5554,5385,2750,1633,1399,5653,5986,2920,1209,888,441,177,171
2019,"53",2848396,1841954,815511,408519,357526,155202,63786,41410,1006442,759370,198572,31188,10983,4048,1326,955,5857,6335,4699,4665,3967,2356,1570,1510,4930,4726,3180,1137,853,562,288,233
2019,"54",732585,473856,236861,109272,78680,32524,10629,5890,258729,217699,35145,3913,1487,280,160,45,2601,3072,2464,2382,2214,1165,793,557,2754,2636,1093,466,293,114,102,28
2019,"55",2358156,1482213,726145,305057,268873,118592,40819,22727,875943,696118,148688,18480,8289,3035,836,497,7031,6373,4212,3230,3637,1884,1140,840,4476,4256,2622,854,639,422,210,150
2019,"56",230101,148652,74375,28065,26026,12333,4769,3084,81449,64997,13382,2190,725,144,6,5,1458,1634,1332,1049,1135,828,515,356,1539,1325,815,394,232,67,10,7
2020,"01",1888504,1234552,587651,285861,218648,94676,32380,15336,653952,567326,73587,9140,2916,648,178,157,5749,7117,4682,3785,3694,2204,1372,970,5379,5133,2384,742,412,164,92,109
2020,"02",255173,167815,69078,36374,31925,16442,7610,6386,87358,67033,16634,2532,808,229,55,67,1326,1899,1734,1317,1281,892,608,498,1932,1696,960,355,203,99,42,54
2020,"04",2643430,1720736,775424,345297,306938,164211,73937,54929,922694,726205,161870,22350,8476,2568,676,549,6290,8674,6350,5038,4755,3347,2069,2191,7415,6992,3687,1152,875,604,404,182
2020,"05",1170544,770111,358410,173998,136302,63408,24553,13440,400433,335974,53898,7578,2356,473,117,37,4411,5118,4201,2876,2689,1996,1161,813,4290,4477,2094,910,429,156,85,37
2020,"06",13103114,8986666,3209170,2054635,1945127,1006126,433324,338284,4116448,3114819,774224,135683,59938,19730,6805,5249,18542,23960,14252,15360,13981,7023,6731,5663,12837,10904,8510,2867,2182,1061,660,467
2020,"08",2137402,1358903,610537,293661,266520,117998,44119,26068,778499,591783,149459,25528,8506,2064,793,366,4703,5475,5095,4419,3685,2908,1582,1240,5154,4458,3286,1253,767,327,246,136
2020,"09",1385437,902996,391901,219022,183506,74302,23184,11081,482441,394346,74274,9381,3296,735,177,232,3268,4503,4031,3564,3477,2156,1144,770,4473,4065,2223,855,692,172,103,136
2020,"10",370953,243012,114912,55150,44442,18054,6841,3613,127941,104384,19900,2154,1064,406,15,18,1823,2819,2525,1767,1530,1449,758,422,2863,2885,1286,348,339,130,17,16
2020,"11",288307,123496,60251,30440,19720,8081,3062,1942,164811,130042,28023,3983,1719,712,213,119,1319,2351,2023,1419,975,726,392,277,2605,2744,1068,443,283,117,85,64
2020,"12",7931313,5118059,2466528,1148778,885017,395056,145935,76745,2813254,2267320,464266,56622,19133,4532,869,512,23200,22339,12186,11570,10458,5595,3660,2217,12331,12799,6316,2279,1068,568,210,176
2020,"13",3830264,2565233,1089965,606769,502817,228714,87257,49711,1265031,1046237,176143,27064,11510,2900,733,444,8096,11297,6978,7054,6508,4781,2648,1940,8450,8041,3707,1297,854,497,193,236
2020,"15",467932,324482,125800,73103,58982,32480,16413,17704,143450,113636,23429,3853,1481,599,225,227,1883,2611,2023,1838,1435,1245,933,756,2534,2357,1079,504,274,153,109,102
2020,"16",649299,441391,204877,86870,73760,42668,20305,12911,207908,166745,33152,4863,1832,912,260,144,2233,3461,2622,2630,2048,1279,1135,958,3356,3239,1523,559,332,277,117,78
2020,"17",4884061,3116415,1335217,700878,614482,296844,106924,62070,1767646,1457411,259486,34591,11824,2935,859,540,8585,10228,8161,7588,7199,4191,2599,2407,7877,7943,4201,1249,815,381,237,141
2020,"18",2602770,1679392,773288,365600,309470,146470,52644,31920,923378,755193,139823,18437,7256,2101,321,247,6793,8218,5155,5218,4701,3081,1597,1425,6153,5710,3023,1030,690,316,115,100
2020,"19",1273941,800738,389051,158456,145358,70423,24413,13037,473203,379248,76621,11408,4266,1328,212,120,4037,3998,3316,2633,2732,1475,1013,814,3625,3726,1877,858,542,288,90,66
2020,"20",1141985,737611,344426,149656,135108,68846,25463,14112,404374,332412,59034,8137,3918,586,198,89,4096,3868,2837,2731,2648,1593,899,1003,4061,4231,1858,745,496,157,96,45
2020,"21",1748053,1139116,526791,266554,204701,91534,31816,17720,608937,502100,88544,11833,4596,1178,473,213,5379,5548,4196,4025,3667,2474,1305,1041,4461,4338,2392,879,505,268,193,101
2020,"22",1751956,1116752,498626,273194,201193,93489,33687,16563,635204,538083,83202,9837,2794,996,244,48,5502,6697,5411,4445,4170,2978,2118,1173,6251,6508,2248,808,499,237,129,45
2020,"23",569551,349955,180267,77227,59829,21878,7105,3649,219596,169560,42862,5430,1313,333,68,30,2285,2947,2419,1821,1804,972,516,346,3158,3189,1497,555,284,130,56,21
2020,"24",2230527,1479378,606701,351361,303012,134935,52388,30981,751149,613024,112319,16569,5976,2087,908,266,4131,6420,5532,4856,3958,2975,1875,1622,6130,5604,2427,886,587,365,302,128
2020,"25",2646980,1673992,707304,407263,351919,137604,46623,23279,972988,751536,173377,32195,11646,3215,714,305,4188,6251,5260,4753,4723,3433,1893,1137,5329,5340,3315,1433,785,463,203,102
2020,"26",3980408,2526437,1174765,556213,462832,209657,76957,46013,1453971,1189594,219562,25238,14026,3514,1434,603,8401,8567,6825,5554,5590,3085,2601,1814,6895,6566,3495,1167,774,456,290,172
2020,"27",2207988,1404798,650863,288075,269211,123224,44247,29178,803190,635930,135087,19351,9323,2472,631,396,5616,6373,4331,3689,3889,2297,1620,1136,5715,5703,2505,1132,640,261,155,142
2020,"28",1116649,740489,335523,172784,134359,62941,22299,12583,376160,326514,41342,5287,2069,691,201,56,4463,5332,3810,3543,2944,2263,1575,865,4479,4490,1502,542,381,260,135,42
2020,"29",2440212,1551056,734169,334805,283280,126884,45209,26709,889156,727063,136170,16768,7024,1404,458,269,6698,8319,5885,4360,4804,2885,1547,1329,6698,6170,3358,1137,710,268,142,95
2020,"30",436048,267258,140381,52195,44103,18583,6870,5126,168790,134377,27920,4383,1749,236,75,50,1975,2749,1968,1714,1497,837,477,455,2797,2872,1351,574,430,100,51,33
2020,"31",766663,488849,228118,96896,86378,47619,19272,10566,277814,225695,42167,6224,2708,617,210,193,2410,2562,2299,1952,1876,1433,947,722,2505,2440,1310,477,397,167,126,132
2020,"32",1130011,720213,306969,159754,133825,72124,28673,18868,409798,318983,75979,10290,3294,786,296,170,2777,5529,3966,3435,3002,2012,1354,1005,5030,4470,2271,774,522,169,133,67
2020,"33",539116,351445,169454,77861,66932,24502,8441,4255,187671,143739,37419,4213,1709,474,78,39,1981,2510,2242,2081,1608,1073,707,408,2596,2433,1482,557,314,193,45,29
2020,"34",3272054,2247306,872737,552180,497367,208010,71870,45142,1024748,851817,145096,16403,7330,2577,907,618,6029,7248,6135,6200,5737,3469,2363,1513,6382,5829,2923,968,650,400,255,197
2020,"35",792755,496734,229790,109897,86889,42413,16561,11184,296021,246025,43571,4519,1452,267,0,187,2457,3462,3149,2596,2349,1739,1123,775,3605,3793,1898,588,288,142,30,81
2020,"36",7417224,4670153,1894644,1120587,936968,426091,166113,125750,2747071,2208809,430627,71534,24259,7611,2707,1524,12559,13354,8069,8541,9299,4795,3133,3047,10314,9823,5464,1853,1497,652,441,274
2020,"37",4031592,2625055,1227635,607551,477866,205909,71091,35003,1406537,1158923,207293,27606,10073,1825,548,269,8480,10866,7703,7798,6047,3907,2402,1546,7015,7345,3977,1472,748,294,171,105
2020,"38",320873,189465,93899,37205,32166,17123,5976,3096,131408,104366,22363,3192,1053,292,64,78,1737,2018,1669,1245,1157,918,465,377,1895,1912,1262,497,242,133,55,49
2020,"39",4717226,2952151,1384633,657785,533357,240693,86622,49061,1765075,1457645,261476,29361,11190,3511,1040,852,9371,9962,6747,6118,6302,3789,2516,1758,7383,8006,3896,1381,855,379,205,239
2020,"40",1493569,975207,441137,212227,177282,89933,36046,18582,518362,432660,69987,11374,3290,834,115,102,3009,4447,4079,2786,2317,2085,1340,862,4533,4443,1695,738,339,207,42,41
2020,"41",1642579,1034877,481643,223383,191314,83757,34419,20361,607702,449272,125079,21108,8376,2565,655,647,3451,5606,4338,4660,3264,2390,1503,902,4982,4637,2709,1133,809,375,194,195
2020,"42",5106601,3254545,1507157,742293,602483,258677,90536,53399,1852056,1521428,280383,31950,12952,3655,880,808,8064,8811,7387,6775,6355,3805,3117,1937,8143,8557,4452,1434,958,451,204,219
2020,"44",414730,257849,113567,63382,50479,20818,6234,3369,156881,126890,25516,3000,929,413,103,30,1881,2332,1842,1773,1542,1141,767,550,2736,2666,1475,453,262,168,132,36
2020,"45",1961481,1280623,622124,292355,219310,97269,33185,16380,680858,571147,90564,12400,5044,1185,269,249,5748,7141,5610,4849,4383,2239,1771,1049,5902,5264,2436,1001,685,279,134,77
2020,"46",347878,218705,108664,40816,36986,20739,6630,4870,129173,106325,18576,2503,1195,396,143,35,1737,2183,1710,1520,1263,925,514,417,1957,1968,975,367,247,196,81,24
2020,"47",2639455,1726939,810028,397282,305640,137643,48974,27372,912516,754164,129534,20215,6196,1535,565,307,6788,7286,6368,5662,4594,2866,1890,1683,6552,6461,2791,1357,648,360,206,143
2020,"48",9906070,6838900,2640445,1564742,1414952,743460,296294,179007,3067170,2507455,464657,60523,25761,5700,1980,1094,18881,21582,12984,14170,13321,7973,5336,3774,12481,12040,6351,2397,1486,607,389,298
2020,"49",1003345,746286,274825,143274,139468,93001,57028,38690,257059,195917,41678,11157,5317,1445,1288,257,2384,3953,3323,2641,2757,2314,1675,1473,3522,2814,1586,866,533,266,262,98
2020,"50",262852,157105,81656,34143,27885,8902,2821,1698,105747,80826,20871,2575,989,321,115,50,1220,1448,1234,900,914,610,296,257,1492,1444,1050,328,218,144,79,54
2020,"51",3184121,2103100,925470,484855,413824,177985,66082,34884,1081021,874309,166733,24820,10958,2971,744,486,7450,9504,6386,5439,5359,2901,2445,1346,7467,7550,3082,1297,743,423,269,142
2020,"53",2905822,1874376,823202,413624,372237,159459,63299,42555,1031446,775608,206227,31858,11244,3985,1177,1347,5585,7594,5688,5792,5032,2703,2051,1681,5591,5932,3990,1721,942,478,214,336
2020,"54",734235,470391,234494,110158,78040,31521,10202,5976,263844,221708,36258,3537,1800,368,131,42,2810,4024,3315,2836,2029,1224,813,643,3642,3270,1454,439,303,136,105,27
2020,"55",2377935,1479364,728025,301543,266274,118639,42665,22218,898571,715748,152099,18360,8496,2555,693,620,5709,5669,3923,3401,3501,2047,1435,1040,5385,5309,2708,1493,636,349,170,161
2020,"56",233231,149353,74379,28824,25645,12756,4687,3062,83878,67178,13486,2453,595,149,12,5,1535,1987,1574,1383,1204,807,526,433,1911,1850,900,436,203,65,17,6
2021,"01",1902983,1239981,590284,285324,220622,95553,32034,16164,663002,574809,75187,9286,2724,617,158,221,5852,6765,4937,4593,4160,2206,1707,1164,6180,5887,2128,676,393,181,86,138
2021,"02",260561,170981,70500,36918,32121,17091,8100,6251,89580,69569,16710,2297,667,192,61,84,1334,1725,1375,1182,1095,952,676,560,1804,1657,935,369,193,78,55,59
2021,"04",2683557,1747769,777061,357479,313721,168709,76127,54672,935788,728964,170421,23325,9202,2560,718,598,6004,8111,5920,5071,4745,2756,2131,1838,6319,6227,3425,1295,880,585,379,191
2021,"05",1158460,759077,353079,172036,134222,63328,23429,12983,399383,334220,54491,7473,2619,356,119,105,3725,4330,3158,3110,2876,1787,1227,921,3906,3849,2172,631,435,126,86,89
2021,"06",13217586,9060746,3217989,2075679,1969232,1016786,438625,342435,4156840,3137231,793752,133570,59665,19986,7058,5578,19810,23677,13009,14347,14556,7028,5448,5363,13235,12508,7119,3099,2071,1137,639,604
2021,"08",2227932,1408477,631093,307114,276035,120298,46861,27076,819455,615443,163514,27694,9567,1991,801,445,3823,5952,4757,4507,4345,2607,1649,1668,5586,5283,2954,1420,856,337,268,148
2021,"09",1397324,910006,394184,222807,184568,73935,22456,12056,487318,397106,76364,9358,3308,740,212,230,3455,4417,3718,4045,3304,2125,1044,948,4216,4035,2252,863,574,220,116,159
2021,"10",381097,248034,117851,56990,45010,17601,7027,3555,133063,109010,20500,2056,1066,381,37,13,1552,2814,2215,1913,1826,1057,842,508,2734,2585,1171,374,398,137,29,15
2021,"11",310104,131196,64335,31729,20948,9054,3235,1895,178908,140903,30674,4380,1843,783,170,155,1722,2401,2013,1405,923,802,477,371,2705,2627,1524,533,383,189,86,80
2021,"12",8157420,5274491,2516213,1192806,916681,416960,149687,82144,2882929,2314172,484527,57409,19857,5359,938,667,21974,19898,11386,12549,9479,6215,3925,2461,11822,11487,6579,2447,1209,603,253,206
2021,"13",3885371,2592437,1101401,615186,507050,230245,87516,51039,1292934,1064975,184067,28236,11492,3106,658,400,8940,11679,8494,8334,7115,4445,3004,2198,9380,9682,4236,1645,878,624,206,233
2021,"15",478413,330912,128256,74109,59970,33032,17152,18393,147501,116242,24853,3734,1584,664,245,179,2009,2411,2188,2088,1782,1474,1005,920,2470,2364,1157,487,361,213,124,80
2021,"16",657101,448970,205538,89802,74459,44122,21599,13450,208131,165965,33875,5001,2133,800,226,131,2559,4293,2905,2614,2449,1703,1268,902,3800,3681,1662,524,459,243,98,86
2021,"17",4930255,3131678,1338632,707835,619262,297166,106094,62689,1798577,1483129,265085,33931,12026,3065,699,642,7843,10015,6920,7573,6828,3856,2705,1978,7961,7888,4370,1636,810,475,222,170
2021,"18",2622601,1688696,775580,367409,312144,147273,54324,31966,933905,761934,142487,19099,7528,2329,348,180,6597,7128,5420,4930,4839,2912,1986,1565,6167,5966,2937,1032,678,451,122,79
2021,"19",1275893,799902,388568,158130,145575,70846,23811,12972,475991,380832,78731,10678,4213,1187,252,98,3252,3935,3138,2657,2597,1396,982,742,3632,3602,1867,894,542,300,103,64
2021,"20",1139738,732385,341341,147832,134250,68626,25632,14704,407353,336069,58293,7817,3983,863,175,153,3775,4052,3346,2884,2562,2080,1150,1020,3596,3941,1984,690,530,192,74,79
2021,"21",1748475,1134358,523831,264574,204117,90290,33007,18539,614117,504628,91790,11476,4435,1082,524,182,5017,5054,3934,3549,3054,1940,1407,932,4532,4677,2327,923,555,255,169,96
2021,"22",1748688,1115692,498359,269668,202297,94919,32666,17783,632996,534854,84161,10079,2812,855,206,29,5810,6886,4572,4573,4076,2770,1772,1123,5638,5275,2720,799,404,274,136,26
2021,"23",571064,348606,179046,76858,60294,21788,6890,3730,222458,173929,41652,5048,1359,376,66,28,1997,2817,2518,1906,1825,953,554,409,2720,2483,1638,517,324,146,61,20
2021,"24",2294270,1516689,622297,359120,308659,138078,55360,33175,777581,635293,115907,17026,6067,2161,764,363,4090,6232,4844,4564,4124,2620,1889,1779,5262,5011,2503,1092,704,411,312,138
2021,"25",2714448,1711692,718415,416880,364047,141255,46723,24372,1002756,769247,183089,33928,11969,3347,834,342,4158,7411,6198,5004,5388,3116,2082,1291,6975,6376,3484,1292,957,416,253,113
2021,"26",3976729,2522202,1172272,557141,461680,208655,76897,45557,1454527,1187791,223003,25308,13122,3098,1533,672,8287,8166,6911,5577,5247,3110,1999,1701,6439,6641,3543,1186,959,461,333,173
2021,"27",2229100,1415231,652588,290433,271579,124659,45617,30355,813869,642696,138703,19547,9163,2759,563,438,4779,5314,4112,3232,3370,2038,1737,1339,4357,5292,2339,943,630,384,174,136
2021,"28",1108670,732575,332204,171472,131600,62212,22103,12984,376095,325112,42089,5740,2307,600,187,60,4270,5635,4190,3912,3221,2102,1510,1078,4937,4404,1668,760,437,222,134,46
2021,"29",2433819,1541667,729719,332949,283068,124530,44736,26665,892152,731014,136618,16083,6379,1363,393,302,5438,6956,5280,4616,3477,2916,1749,1461,5673,5711,2878,1354,634,275,129,118
2021,"30",436481,267591,141091,52208,44057,18581,6793,4861,168890,134076,28533,3930,1890,300,92,69,2253,2374,2037,1912,1188,823,509,479,2507,2272,1404,480,383,140,63,42
2021,"31",766887,488268,227977,96460,86259,48088,18905,10579,278619,227167,41403,6306,2668,620,212,243,2420,3020,2444,2159,2120,1353,1007,802,2862,2855,1332,536,372,171,125,147
2021,"32",1141952,728429,307373,164809,134755,73008,29260,19224,413523,320089,77694,10505,3730,876,353,276,2588,4267,4031,3494,3053,1930,1365,1175,3951,3777,2587,682,529,196,133,86
2021,"33",540498,352210,170215,78448,66270,24876,8188,4213,188288,144294,37941,3952,1578,449,24,50,1974,2642,2164,2091,1791,1106,676,442,2658,2567,1477,624,313,175,21,39
2021,"34",3397156,2326941,899723,569534,516720,216171,75761,49032,1070215,885325,156718,16901,7217,2525,953,576,5756,8211,7118,6216,5547,3839,2556,1627,7246,7248,3864,1283,779,497,300,218
2021,"35",797596,497024,230378,109618,86736,43652,15916,10724,300572,250885,43667,4230,1304,329,30,127,2730,4068,3247,2295,2203,1910,944,933,3633,3819,1844,581,323,160,29,73
2021,"36",7530150,4722870,1916411,1135099,943626,429952,171913,125869,2807280,2263844,440173,69182,22528,7171,2667,1715,13493,13622,8287,9684,8416,5588,3544,2570,11551,11487,4867,2311,1422,536,408,352
2021,"37",4034684,2616198,1226430,604598,474813,202665,71498,36194,1418486,1167787,210607,27635,9866,1840,452,299,9031,10614,7894,7019,5843,4101,2365,1774,7722,7873,4309,1614,971,319,134,134
2021,"38",316542,187742,93209,36866,31706,16911,6015,3035,128800,104034,20286,3137,997,232,48,66,1777,2048,1676,1771,1105,912,540,575,2198,2396,1141,449,271,133,36,41
2021,"39",4754161,2964953,1387371,657635,539307,242851,87265,50524,1789208,1475555,269316,28105,10610,3538,1090,994,9064,9781,7942,7344,6068,3916,2881,1980,8355,8776,4076,1243,733,470,223,227
2021,"40",1503868,979479,442991,214247,177251,89744,36476,18770,524389,435836,72563,11545,3444,776,141,84,2833,4214,4372,2887,3233,1965,1222,827,4430,4380,1952,859,354,204,75,42
2021,"41",1658091,1037580,483347,223072,192220,85039,33760,20142,620511,458841,127786,21271,8647,2616,606,744,3326,4953,3790,4178,3232,2133,1613,1068,4517,4925,2584,1212,799,490,202,264
2021,"42",5147783,3270091,1509752,749294,604044,261242,90033,55726,1877692,1545297,283871,30863,12479,3443,863,876,8001,9514,7436,7174,6902,3949,2790,2134,7683,8319,4288,1428,886,459,210,233
2021,"44",426769,264634,115742,65198,52008,21934,6150,3602,162135,130175,27205,3296,1126,325,0,8,1986,2633,2398,1740,1731,1062,710,574,2819,2554,1382,546,272,128,33,17
2021,"45",1976447,1292857,626735,292462,224386,99731,32542,17001,683590,571877,92393,12747,5053,1073,228,219,5877,7258,5276,4904,4613,2752,1577,1130,6555,6385,2576,902,731,266,136,88
2021,"46",345779,216840,106899,40588,36824,21029,6667,4833,128939,105647,19100,2491,1211,355,115,20,1419,1946,1746,1366,1226,857,545,414,1805,1634,1151,384,201,165,73,14
2021,"47",2664791,1736369,813538,399007,307456,139125,48420,28823,928422,766951,133124,19400,6277,1631,719,320,6361,8220,5113,6322,4401,3025,2161,1433,7000,7266,2890,1100,660,339,208,146
2021,"48",10239341,7055810,2712559,1623524,1461458,770842,304994,182433,3183531,2594278,490631,63805,25407,6107,2044,1259,15384,19295,13382,14052,12745,8802,5798,4751,12133,13184,5957,2229,1543,761,399,345
2021,"49",1033651,763353,278707,148004,142369,97076,57810,39387,270298,204910,45518,11556,5484,1297,1235,298,2531,3847,3318,2826,2698,2229,1694,1468,3255,3286,1557,828,586,258,242,119
2021,"50",262514,156687,82349,33948,27034,9012,2876,1468,105827,80511,20900,2935,982,355,125,19,1418,1809,1434,1346,963,557,272,231,1826,1963,1046,361,210,154,87,15
2021,"51",3248528,2134654,934787,494373,418554,184308,66346,36286,1113874,899255,173972,26008,10525,2783,827,504,6651,9067,5665,6691,6047,3217,2387,1406,6139,6251,3688,1190,864,468,257,153
2021,"53",2931841,1894023,825621,421025,376507,162338,65006,43526,1037818,780766,209430,30804,11034,3550,1123,1111,4588,7290,5835,5574,4164,3000,1963,1671,5831,5806,4081,1620,830,470,241,245
2021,"54",711352,451212,226540,104183,74906,29974,10115,5494,260140,218826,36316,3155,1333,353,121,36,2637,3711,3293,2259,2134,1190,712,489,3309,3167,1481,388,264,182,106,27
2021,"55",2401818,1489728,737127,305043,265098,117563,41980,22917,912090,727210,155236,17519,8223,2587,710,605,5041,5945,4257,3807,3347,2124,1229,899,5618,5867,2576,1011,729,371,205,169
2021,"56",230653,145766,71796,29225,24549,12783,4596,2817,84887,68673,13303,2193,545,154,15,4,1540,2013,1513,1143,1205,784,530,366,2065,1979,867,443,184,81,23,7
2022,"01",1933150,1255864,595556,290949,223346,97284,32485,16244,677286,587279,76711,9521,2670,711,172,222,5364,6803,4792,4445,3967,2682,1580,1336,5475,5749,2855,855,467,182,90,122
2022,"02",264376,170971,71280,36735,31694,16818,7983,6461,93405,72802,17454,2172,713,143,66,55,1393,1841,1631,1280,1361,994,619,493,1724,1690,921,338,218,75,90,39
2022,"04",2739136,1780293,792914,364511,320081,170878,77808,54101,958843,742188,179284,23409,9862,2778,854,468,5481,7322,5993,4397,5193,3754,2531,1911,7456,6969,3675,1264,907,599,366,191
2022,"05",1171694,763445,355419,172182,134057,64189,24410,13188,408249,342476,54851,7444,2791,440,107,140,4301,5064,3605,3092,2581,1792,1291,955,4712,4362,2074,727,504,136,79,119
2022,"06",13315822,9093707,3239966,2090862,1965674,1016944,437674,342587,4222115,3176768,816926,134606,61102,19722,7206,5785,16341,21893,12974,14862,14064,8179,5086,5135,14885,13341,7693,2466,2121,1119,661,664
2022,"08",2278044,1427813,641540,312819,279029,119624,47994,26807,850231,635047,172035,28986,10615,2374,737,437,4293,5377,4557,4271,4262,2791,1846,1403,5906,5534,2994,1488,875,422,250,161
